Time,Depth,Temperature,Pressure,Salinity,Sound velocity,Density
1533136983.0,2.98637,17.0849,4.36854,23.2474,1499.73,1016.5133877010184
1533136984.0,3.05181,17.1203,4.46426,23.9231,1500.61,1017.0218425462195
1533136984.0,3.16979,17.1231,4.63686,24.04,1500.75,1017.1110240736642
1533136984.0,3.40279,17.1235,4.9777,23.6406,1500.3,1016.8070232689104
1533136984.0,3.51384,17.1214,5.14014,22.2625,1498.73,1015.7560605697108
1533136984.0,3.60505,17.1085,5.27357,22.5407,1499.01,1015.9715897745474
1533136984.0,3.8678,17.1141,5.65792,22.3467,1498.81,1015.8235020608049
1533136984.0,4.21184,17.1183,6.1612,23.1064,1499.69,1016.4039917154375
1533136984.0,4.48945,17.1203,6.56731,23.1874,1499.79,1016.466641507225
1533136984.0,4.63817,17.123,6.78487,23.5132,1500.17,1016.7154429862285
1533136984.0,5.02882,17.1238,7.35631,23.8356,1500.55,1016.9631831589516
1533136985.0,5.51365,17.122,8.06555,23.8303,1500.55,1016.9617198132561
1533136985.0,6.07284,17.1206,8.88356,22.8763,1499.47,1016.2362589528536
1533136985.0,6.36036,17.1176,9.30417,23.0542,1499.66,1016.3740043910236
1533136985.0,6.66177,17.0841,9.74509,21.7183,1498.05,1015.363098697846
1533136985.0,6.95425,16.9711,10.1729,22.3572,1498.43,1015.8764101420714
1533136985.0,7.12181,17.1035,10.4181,23.9534,1500.66,1017.0670370015318
1533136985.0,7.37562,17.1054,10.7894,22.9627,1499.54,1016.3114087774813
1533136985.0,7.44007,17.061,10.8836,23.5863,1500.11,1016.7974785674395
1533136985.0,7.71371,17.0275,11.2839,23.2196,1499.6,1016.526032106101
1533136985.0,8.06072,17.0404,11.7916,23.2084,1499.63,1016.5162392945387
1533137040.0,8.38493,17.0517,12.2658,23.9752,1500.54,1017.1007554211858
1533137040.0,8.69129,17.0681,12.714,23.9718,1500.6,1017.0959436661218
1533137040.0,9.05714,17.0733,13.2492,23.5694,1500.16,1016.7891852992241
1533137040.0,9.43488,17.0619,13.8018,23.5526,1500.11,1016.7805571063228
1533137040.0,9.72439,17.0249,14.2253,22.654,1498.98,1016.1038802377342
1533137040.0,9.87608,16.8752,14.4472,23.9387,1499.98,1017.1181630021764
1533137040.0,10.2538,16.7413,14.9998,23.7776,1499.38,1017.0258076182225
1533137040.0,10.5869,16.6652,15.4871,23.9182,1499.31,1017.1511891494437
1533137040.0,10.9865,16.6148,16.0716,23.7764,1499.0,1017.0554536180579
1533137040.0,11.2859,16.6275,16.5096,24.4159,1499.77,1017.5429472440735
1533137041.0,11.9214,16.6227,17.4393,23.0585,1498.22,1016.5093116807952
1533137041.0,12.1752,16.6865,17.8106,23.5621,1499.0,1016.8816250097598
1533137041.0,12.5431,16.6447,18.3487,23.1508,1498.4,1016.5779526908105
1533137041.0,12.8127,16.614,18.7432,24.2148,1499.53,1017.3990124582001
1533137041.0,13.0834,16.5861,19.1392,24.2128,1499.44,1017.4047188093473
1533137041.0,13.3323,16.5493,19.5032,24.576,1499.74,1017.6914889905403
1533137041.0,13.5048,16.5443,19.7556,24.2907,1499.41,1017.4751817235193
1533137041.0,13.8547,16.5196,20.2676,24.189,1499.22,1017.404306397168
1533137041.0,14.1214,16.4717,20.6577,24.6079,1499.55,1017.7361601128833
1533137041.0,14.4674,16.4894,21.1639,24.5403,1499.54,1017.6822146000112
1533137042.0,14.7183,16.5668,21.5309,24.3931,1499.61,1017.55411829055
1533137042.0,14.7609,16.5719,21.5932,24.0686,1499.26,1017.3051082237943
1533137042.0,14.8918,16.568,21.7847,24.4959,1499.74,1017.633248077371
1533137042.0,15.0831,16.543,22.0646,24.2536,1499.39,1017.4542251287586
1533137042.0,15.4192,16.5298,22.5563,24.338,1499.45,1017.5231191335058
1533137042.0,15.8059,16.4348,23.1219,24.3872,1499.21,1017.5828870705017
1533137042.0,16.2946,16.4207,23.837,24.7089,1499.54,1017.8341919138758
1533137042.0,16.6991,16.3932,24.4287,24.7007,1499.45,1017.8356473549414
1533137042.0,16.9093,16.3456,24.7362,24.467,1499.04,1017.6679989317572
1533137042.0,17.0709,16.3203,24.9726,24.2953,1498.77,1017.5427708523782
1533137043.0,17.2514,16.2552,25.2366,23.9565,1498.18,1017.2982209226328
1533137043.0,17.4496,16.1075,25.5266,24.8597,1498.75,1018.0216402885109
1533137043.0,17.6717,15.9981,25.8515,24.7905,1498.32,1017.9927907381128
1533137043.0,18.0514,15.9818,26.407,25.0629,1498.59,1018.2065510721176
1533137043.0,18.5045,15.9186,27.0698,25.1566,1498.51,1018.2936996260338
1533137043.0,18.8446,15.9551,27.5673,24.7492,1498.16,1017.9755259666025
1533137043.0,19.1955,15.9523,28.0808,24.8603,1498.28,1018.0627860564198
1533137043.0,19.3948,15.928,28.3723,24.7949,1498.13,1018.0187127988372
1533137043.0,19.5574,15.9268,28.6101,25.1354,1498.53,1018.2804941460605
1533137043.0,19.7993,15.6867,28.964,29.5812,1502.89,1021.742234904851
1533137044.0,20.0997,15.7044,29.4035,31.7171,1505.42,1023.380442137924
1533137044.0,20.2365,15.4475,29.6037,31.746,1504.64,1023.4596443250472
1533137044.0,20.3822,15.465,29.8169,31.7568,1504.71,1023.4647822189237
1533137044.0,20.4606,15.3017,29.9314,31.7872,1504.23,1023.5240680159843
1533137044.0,20.5984,15.3814,30.133,31.7569,1504.45,1023.4840587821308
1533137044.0,20.5072,15.4069,29.9996,31.7502,1504.53,1023.4729429714206
1533137044.0,20.4338,15.3738,29.8923,31.7463,1504.41,1023.4768213850506
1533137044.0,20.3059,15.3463,29.7052,31.7712,1504.36,1023.5013799632862
1533137044.0,20.1572,15.0961,29.4876,31.7728,1503.56,1023.5560366205605
1533137044.0,20.0729,15.1552,29.3643,31.7992,1503.78,1023.5632492439233
1533137045.0,20.1334,15.077,29.4528,31.8033,1503.54,1023.583510729959
1533137045.0,20.1294,15.0806,29.447,31.8037,1503.55,1023.5830270546412
1533137045.0,20.1919,15.1376,29.5384,31.8042,1503.73,1023.5714255134017
1533137045.0,20.1364,15.2705,29.4572,31.7793,1504.12,1023.5233000356941
1533137045.0,20.3009,14.9073,29.6979,31.817,1503.01,1023.6311484531055
1533137045.0,20.4268,15.0024,29.8821,31.8055,1503.31,1023.6025295714029
1533137045.0,20.408,14.7757,29.8546,31.8296,1502.61,1023.6693305589736
1533137045.0,20.3723,14.8827,29.8024,31.8216,1502.94,1023.6402574049548
1533137045.0,20.3832,14.7167,29.8183,31.8311,1502.42,1023.6828740078804
1533137045.0,20.3456,14.6656,29.7632,31.8383,1502.26,1023.6990513377267
1533137100.0,20.4021,14.7513,29.8459,31.824,1502.52,1023.6701633896794
1533137100.0,20.4031,14.7397,29.8473,31.8381,1502.5,1023.6834866185591
1533137100.0,20.4625,14.7573,29.9343,31.8295,1502.55,1023.6734002860778
1533137100.0,20.4407,14.7585,29.9024,31.8355,1502.56,1023.6776695772545
1533137100.0,20.3912,14.7132,29.8299,31.8338,1502.41,1023.6857301711307
1533137100.0,20.3456,14.7203,29.7632,31.8327,1502.43,1023.6831753792234
1533137100.0,20.3515,14.715,29.7719,31.8372,1502.42,1023.6877902515744
1533137100.0,20.3267,14.7383,29.7356,31.8321,1502.49,1023.6788176692276
1533137100.0,20.415,14.8407,29.8647,31.8181,1502.8,1023.6466964279683
1533137100.0,20.6301,14.8977,30.1795,31.8389,1503.01,1023.6515400290403
1533137101.0,20.8958,14.7782,30.5682,31.8334,1502.63,1023.6739212911672
1533137101.0,21.3766,14.8535,31.2716,31.8285,1502.87,1023.6563066301844
1533137101.0,21.7652,14.7854,31.8401,31.8048,1502.63,1023.6542754893396
1533137101.0,22.25,14.5092,32.5494,31.8261,1501.78,1023.7311256485366
1533137101.0,22.7794,14.3359,33.3239,31.8749,1501.28,1023.8073276626404
1533137101.0,23.2563,14.3008,34.0215,31.8357,1501.13,1023.7865460745838
1533137101.0,23.6727,13.8435,34.6307,31.9401,1499.76,1023.9630074785174
1533137101.0,23.8799,13.8751,34.9338,31.933,1499.86,1023.9520247500752
1533137101.0,23.9057,14.0031,34.9715,31.9169,1500.26,1023.9135474195383
1533137101.0,23.9205,14.2133,34.9933,31.8988,1500.93,1023.8563463463302
1533137102.0,23.8025,13.9884,34.8207,31.9067,1500.2,1023.9082236003296
1533137102.0,23.6082,13.898,34.5364,31.9293,1499.93,1023.9432727871464
1533137102.0,23.3138,13.9362,34.1056,31.9221,1500.04,1023.9285857535986
1533137102.0,22.9648,13.9687,33.5951,31.9246,1500.14,1023.9222935700394
1533137102.0,22.6971,13.9377,33.2035,31.9196,1500.03,1023.9235677651113
1533137102.0,22.6268,13.9266,33.1005,31.9309,1500.01,1023.9342403617243
1533137102.0,22.5504,13.9035,32.9888,31.9247,1499.92,1023.9338267726781
1533137102.0,22.5346,13.9314,32.9656,31.9292,1500.02,1023.9315314474619
1533137102.0,22.7497,13.9218,33.2804,31.9324,1500.0,1023.9369334953685
1533137102.0,22.9262,13.9209,33.5385,31.9308,1499.99,1023.9366782503052
1533137103.0,23.1195,13.8265,33.8214,31.9436,1499.7,1023.9666719155103
1533137103.0,23.2206,13.8236,33.9693,31.9377,1499.69,1023.9631627072303
1533137103.0,23.2414,13.8209,33.9997,31.9467,1499.69,1023.9707541277572
1533137103.0,23.1225,13.7487,33.8257,31.9526,1499.46,1023.9894285197038
1533137103.0,23.0055,13.7115,33.6546,31.9533,1499.33,1023.9969727807354
1533137103.0,22.9212,13.6007,33.5313,31.975,1498.99,1024.035709656973
1533137103.0,22.8776,13.615,33.4675,31.9702,1499.03,1024.0289257891511
1533137103.0,22.827,13.6271,33.3935,31.9719,1499.08,1024.0275730377352
1533137103.0,23.0699,13.6462,33.7488,31.9672,1499.14,1024.0211888904462
1533137103.0,23.293,13.6794,34.0752,31.9666,1499.25,1024.0150316438728
1533137104.0,23.4903,13.6913,34.3638,31.9659,1499.29,1024.0129771501054
1533137104.0,24.0742,13.5024,35.2181,31.9832,1498.7,1024.0669925301797
1533137104.0,24.6076,13.4277,35.9984,32.0081,1498.49,1024.1035857195088
1533137104.0,25.1954,13.4548,36.8584,31.9814,1498.56,1024.080193791461
1533137104.0,25.8061,13.3475,37.7519,32.0159,1498.25,1024.1310167878785
1533137104.0,26.2136,13.4112,38.348,32.0051,1498.45,1024.1118190445782
1533137104.0,26.4565,13.2852,38.7033,31.9736,1498.0,1024.1136301583701
1533137104.0,26.6131,13.1942,38.9325,32.0112,1497.75,1024.161416271671
1533137104.0,26.6329,12.6284,38.9615,32.0967,1495.94,1024.3378799877462
1533137104.0,26.6627,12.5251,39.005,32.1209,1495.62,1024.3765525385843
1533137105.0,26.6964,12.8661,39.0543,32.074,1496.72,1024.2746591878395
1533137105.0,26.8639,12.4677,39.2994,32.109,1495.42,1024.3792002381895
1533137105.0,26.9839,12.5391,39.4749,32.1022,1495.65,1024.3608466952858
1533137105.0,27.1564,12.6969,39.7273,32.0867,1496.17,1024.3193271020425
1533137105.0,27.3091,12.1277,39.9506,32.1725,1494.34,1024.4946766300138
1533137105.0,27.3666,12.1177,40.0348,32.1681,1494.3,1024.4933985283762
1533137105.0,27.4746,12.3005,40.1929,32.1565,1494.91,1024.4505101547527
1533137105.0,27.5797,12.5315,40.3466,32.1088,1495.65,1024.37011391415
1533137105.0,27.7165,12.3026,40.5468,32.1433,1494.91,1024.4409796531663
1533137105.0,28.118,11.8463,41.1342,32.1761,1493.39,1024.5534646375215
1533137160.0,28.4511,11.8865,41.6215,32.1746,1493.53,1024.5463883249943
1533137160.0,28.6058,11.7463,41.8477,32.1786,1493.06,1024.5760264717844
1533137160.0,28.7337,11.4325,42.0348,32.2292,1492.03,1024.6730220065717
1533137160.0,28.8397,11.4291,42.19,32.24,1492.03,1024.6825092772733
1533137160.0,29.0073,11.2939,42.4351,32.2412,1491.56,1024.7085149850416
1533137160.0,29.1401,11.0789,42.6295,32.2719,1490.85,1024.7712730955132
1533137160.0,29.2948,10.9445,42.8558,32.2635,1490.36,1024.7891430403774
1533137160.0,29.384,11.0299,42.9863,32.2549,1490.66,1024.7678250659262
1533137160.0,29.3919,10.8974,42.9979,32.2637,1490.2,1024.798002783952
1533137160.0,29.5059,10.8693,43.1647,32.2694,1490.11,1024.8078759783698
1533137161.0,29.6051,10.8205,43.3097,32.2699,1489.94,1024.817239464941
1533137161.0,29.723,10.8299,43.4823,32.2911,1490.0,1024.8326356447412
1533137161.0,29.8658,10.9581,43.6912,32.2543,1490.41,1024.7822017136273
1533137161.0,29.9639,11.1078,43.8348,32.2176,1490.89,1024.7276865789051
1533137161.0,30.0769,11.0353,44.0001,32.2996,1490.74,1024.8047970122
1533137161.0,30.1126,10.7429,44.0523,32.3006,1489.71,1024.856954197684
1533137161.0,30.1572,10.906,44.1176,32.2357,1490.21,1024.7782040840668
1533137161.0,30.2911,10.6016,44.3134,32.3021,1489.21,1024.8833740639632
1533137161.0,30.298,10.6789,44.3235,32.2997,1489.48,1024.8681937128795
1533137161.0,30.3694,10.5884,44.428,32.3029,1489.17,1024.88662732423
1533137162.0,30.3674,10.6716,44.4251,32.2882,1489.44,1024.8608206443282
1533137162.0,30.4765,10.5802,44.5846,32.3047,1489.14,1024.889928834792
1533137162.0,30.6916,10.6065,44.8993,32.2864,1489.21,1024.8721346514822
1533137162.0,30.9216,10.5272,45.2358,32.3129,1488.97,1024.9074513919782
1533137162.0,31.1754,10.5617,45.6071,32.2971,1489.08,1024.8903840978273
1533137162.0,31.3508,10.5733,45.8638,32.2914,1489.11,1024.884753253303
1533137162.0,31.5828,10.513,46.2032,32.3004,1488.91,1024.90317167158
1533137162.0,31.8842,10.4722,46.6441,32.3117,1488.79,1024.9203328885226
1533137162.0,32.1637,10.3976,47.0531,32.3162,1488.53,1024.9378405581651
1533137162.0,32.4988,10.3833,47.5434,32.3159,1488.48,1024.9415717488412
1533137163.0,32.6287,10.4246,47.7334,32.3102,1488.63,1024.9306932383306
1533137163.0,32.8478,10.4017,48.0539,32.3153,1488.56,1024.9395690122979
1533137163.0,33.0936,10.3966,48.4136,32.3145,1488.54,1024.9409379033573
1533137163.0,33.4327,10.3389,48.9096,32.3344,1488.36,1024.9677976382657
1533137163.0,33.6369,10.355,49.2084,32.3322,1488.42,1024.9642846882246
1533137163.0,33.8798,10.3315,49.5637,32.3407,1488.35,1024.9760064885643
1533137163.0,34.0562,10.3061,49.8219,32.3524,1488.28,1024.9902356569537
1533137163.0,34.1811,10.2964,50.0047,32.3486,1488.24,1024.989487982777
1533137163.0,34.4319,10.3276,50.3716,32.3387,1488.34,1024.9776346193792
1533137163.0,34.5013,10.349,50.4731,32.3271,1488.41,1024.9652823103368
1533137164.0,34.422,10.3002,50.3571,32.3499,1488.26,1024.9909594796486
1533137164.0,34.5668,10.1803,50.5689,32.3774,1487.86,1025.033284453738
1533137164.0,34.6262,10.183,50.6559,32.3717,1487.87,1025.0286590516405
1533137164.0,34.8245,10.2662,50.946,32.355,1488.15,1025.002525638728
1533137164.0,34.8473,10.4146,50.9793,32.3427,1488.67,1024.9678590798228
1533137164.0,34.7363,10.3451,50.8169,32.3456,1488.42,1024.981434085542
1533137164.0,34.543,10.331,50.534,32.3518,1488.37,1024.9877736880046
1533137164.0,34.426,10.3243,50.3629,32.3518,1488.35,1024.9883751167124
1533137164.0,34.2644,10.3282,50.1265,32.3492,1488.36,1024.9849488367402
1533137165.0,34.1355,10.3269,49.9379,32.351,1488.35,1024.9859824265532
1533137165.0,34.0374,10.3312,49.7944,32.349,1488.36,1024.9832461619746
1533137165.0,33.9521,10.3385,49.6696,32.346,1488.38,1024.9792799931965
1533137165.0,34.0136,10.3797,49.7595,32.3391,1488.52,1024.9671854823268
1533137165.0,33.8877,10.3864,49.5753,32.3373,1488.54,1024.9640676230895
1533137165.0,33.9561,10.394,49.6754,32.3358,1488.57,1024.9619183275104
1533137165.0,34.0354,10.3965,49.7915,32.3332,1488.58,1024.959829874999
1533137165.0,34.1653,10.3912,49.9815,32.3343,1488.56,1024.9621828056006
1533137165.0,34.3953,10.3582,50.3179,32.339,1488.45,1024.9725072616172
1533137165.0,34.6827,10.354,50.7386,32.3384,1488.44,1024.974067974203
1533137220.0,34.8741,10.2669,51.0185,32.3585,1488.16,1025.0053618506888
1533137220.0,35.0902,10.2664,51.3347,32.3583,1488.16,1025.0062790405127
1533137220.0,35.2756,10.2556,51.6059,32.3631,1488.13,1025.0126924581396
1533137220.0,35.4302,10.153,51.8321,32.4001,1487.81,1025.0595189722499
1533137220.0,35.572,10.1337,52.0395,32.4021,1487.74,1025.064965631343
1533137220.0,35.7554,10.0698,52.3079,32.4091,1487.52,1025.0819594686711
1533137220.0,35.9051,10.0246,52.5269,32.4217,1487.38,1025.100012401453
1533137220.0,36.0121,10.0018,52.6835,32.4327,1487.31,1025.1128784930195
1533137220.0,36.2897,10.0211,53.0896,32.4234,1487.37,1025.103682278781
1533137220.0,36.6248,9.998,53.5798,32.4315,1487.31,1025.115379869521
1533137221.0,37.0362,9.9558,54.1817,32.4445,1487.18,1025.1344168479266
1533137221.0,37.4892,9.9612,54.8446,32.4435,1487.2,1025.1348152124874
1533137221.0,38.0007,9.9513,55.593,32.4452,1487.18,1025.1401272000674
1533137221.0,38.6233,9.9438,56.5038,32.4486,1487.16,1025.1468747791923
1533137221.0,39.1239,9.9439,57.2362,32.4473,1487.17,1025.1481365541933
1533137221.0,39.6503,9.9502,58.0064,32.4483,1487.2,1025.1502819282007
1533137221.0,40.0062,9.9421,58.5271,32.4468,1487.18,1025.1520857264902
1533137221.0,40.3799,9.9196,59.0739,32.4556,1487.11,1025.1643926495062
1533137221.0,40.7169,9.9649,59.567,32.4478,1487.27,1025.1523350982072
1533137221.0,40.8706,9.9641,59.7918,32.4457,1487.27,1025.1515335161614
1533137222.0,41.2175,9.9645,60.2994,32.447,1487.28,1025.1540697102862
1533137222.0,41.5397,9.9681,60.7708,32.4454,1487.3,1025.153698744662
1533137222.0,42.0027,9.957,61.4481,32.4482,1487.27,1025.1598467689548
1533137222.0,42.4061,9.9394,62.0384,32.4519,1487.21,1025.1675023434973
1533137222.0,42.874,9.8293,62.723,32.4792,1486.86,1025.2091544749999
1533137222.0,43.2547,9.7855,63.28,32.4974,1486.72,1025.2323129530955
1533137222.0,43.6948,9.7317,63.9239,32.4889,1486.53,1025.2365272121965
1533137222.0,43.9734,9.7082,64.3315,32.5066,1486.47,1025.255468515179
1533137222.0,44.3907,9.6827,64.9421,32.5046,1486.38,1025.2599903623773
1533137222.0,44.7694,9.6688,65.4961,32.5043,1486.33,1025.2637622513466
1533137223.0,45.1312,9.6624,66.0255,32.5102,1486.32,1025.2710716997706
1533137223.0,45.489,9.7008,66.5491,32.5032,1486.46,1025.2609724835693
1533137223.0,45.9084,9.6629,67.1626,32.5112,1486.34,1025.275333499228
1533137223.0,46.2712,9.6672,67.6935,32.5121,1486.36,1025.2769974101989
1533137223.0,46.5755,9.6604,68.1387,32.5137,1486.35,1025.2807515398697
1533137223.0,46.9591,9.6118,68.7,32.5239,1486.19,1025.298395342561
1533137223.0,47.2347,9.6218,69.1032,32.5252,1486.23,1025.299045714803
1533137223.0,47.4756,9.6164,69.4557,32.5228,1486.21,1025.2991557963044
1533137223.0,47.7125,9.6211,69.8023,32.5215,1486.23,1025.2984615681746
1533137223.0,47.8889,9.611,70.0605,32.5279,1486.2,1025.3059120658834
1533137224.0,48.105,9.622,70.3767,32.523,1486.24,1025.3012860170152
1533137224.0,48.3697,9.577,70.7639,32.5394,1486.1,1025.3226247017512
1533137224.0,48.7533,9.5638,71.3252,32.5535,1486.08,1025.3375379054478
1533137224.0,49.0606,9.6136,71.7748,32.535,1486.24,1025.3164041685377
1533137224.0,49.4522,9.6068,72.3477,32.5375,1486.23,1025.321258430536
1533137224.0,49.808,9.5886,72.8684,32.5415,1486.17,1025.3289743970838
1533137224.0,50.1371,9.5663,73.3499,32.5462,1486.1,1025.3377770866457
1533137224.0,50.4524,9.5125,73.8112,32.5893,1485.96,1025.3816055524787
1533137224.0,50.6347,9.5104,74.078,32.5961,1485.96,1025.388092738413
1533137224.0,50.7299,9.5166,74.2173,32.5852,1485.98,1025.3790123986198
1533137225.0,50.9767,9.5101,74.5784,32.5956,1485.97,1025.3893193212398
1533137225.0,51.3802,9.571,75.1687,32.571,1486.17,1025.3620789753868
1533137225.0,51.3663,9.563,75.1484,32.5735,1486.14,1025.3652673835554
1533137225.0,51.6022,9.5576,75.4936,32.5742,1486.13,1025.367772867946
1533137225.0,51.7678,9.5502,75.7358,32.5795,1486.11,1025.373872139389
1533137225.0,52.1097,9.5574,76.2362,32.575,1486.14,1025.370757288261
1533137225.0,52.3546,9.5007,76.5944,32.6073,1485.97,1025.4062982493845
1533137225.0,52.5776,9.4845,76.9208,32.6158,1485.93,1025.4165815296503
1533137225.0,52.7065,9.4667,77.1093,32.6257,1485.88,1025.4277825780377
1533137225.0,53.0524,9.3978,77.6155,32.6653,1485.68,1025.471415205089
1533137280.0,53.4043,9.3646,78.1304,32.6833,1485.58,1025.4924315949204
1533137280.0,53.9584,9.3809,78.9411,32.6765,1485.64,1025.487040995219
1533137280.0,54.5393,9.3873,79.7911,32.6734,1485.67,1025.4862548836197
1533137280.0,55.1747,9.356,80.7208,32.6955,1485.6,1025.5114686975617
1533137280.0,55.6247,9.3561,81.3792,32.6954,1485.6,1025.5134391500296
1533137280.0,56.0747,9.3565,82.0377,32.6949,1485.61,1025.515049165675
1533137280.0,56.4603,9.3586,82.6019,32.6946,1485.63,1025.5162466071213
1533137280.0,56.9411,9.3654,83.3053,32.6904,1485.65,1025.51407791131
1533137280.0,57.398,9.3614,83.9739,32.6935,1485.65,1025.5192394085743
1533137280.0,57.9977,9.3692,84.8514,32.6893,1485.68,1025.5174554972102
1533137281.0,58.5974,9.3657,85.7289,32.6929,1485.68,1025.5235823823905
1533137281.0,59.1525,9.3477,86.5411,32.7116,1485.65,1025.543632766524
1533137281.0,59.7116,9.3456,87.3591,32.717,1485.66,1025.5507543664999
1533137281.0,60.2468,9.3401,88.1423,32.7361,1485.67,1025.5690176855019
1533137281.0,60.8643,9.3394,89.0459,32.7402,1485.68,1025.5751670181173
1533137281.0,61.3847,9.3375,89.8074,32.7485,1485.7,1025.584345303683
1533137281.0,61.8585,9.334,90.5006,32.7599,1485.7,1025.5959887803704
1533137281.0,62.2818,9.3299,91.12,32.7726,1485.71,1025.6085131251004
1533137281.0,62.5841,9.3252,91.5623,32.7919,1485.72,1025.625735925207
1533137281.0,63.0866,9.3251,92.2977,32.7873,1485.73,1025.62446327567
1533137282.0,63.6714,9.3254,93.1534,32.7867,1485.74,1025.6266291308307
1533137282.0,64.1948,9.3259,93.9192,32.7849,1485.74,1025.627543288164
1533137282.0,64.6646,9.3321,94.6067,32.7675,1485.75,1025.6151064886487
1533137282.0,65.2564,9.3269,95.4725,32.7845,1485.77,1025.6319399821134
1533137282.0,65.866,9.3169,96.3645,32.8087,1485.77,1025.6552531422221
1533137282.0,66.4408,9.2972,97.2057,32.8724,1485.78,1025.7108325294002
1533137282.0,67.0752,9.304,98.134,32.8519,1485.79,1025.6966307117684
1533137282.0,67.8047,9.3137,99.2015,32.8326,1485.82,1025.683337151477
1533137282.0,68.3439,9.3045,99.9905,32.8648,1485.83,1025.712450984793
1533137282.0,68.8038,9.2959,100.663,32.8969,1485.85,1025.7410257431934
1533137283.0,69.3648,9.2944,101.484,32.8985,1485.85,1025.7450908309747
1533137283.0,69.9883,9.2977,102.397,32.8878,1485.86,1025.7390609911583
1533137283.0,70.6742,9.2923,103.4,32.9022,1485.87,1025.7543259532897
1533137283.0,71.3759,9.286,104.427,32.924,1485.89,1025.775593746979
1533137283.0,72.1659,9.2854,105.583,32.9248,1485.9,1025.779939012366
1533137283.0,72.8488,9.2757,106.582,32.9477,1485.9,1025.802525288014
1533137283.0,73.6348,9.2697,107.733,32.9587,1485.91,1025.8156937718968
1533137283.0,74.3702,9.2579,108.809,32.9817,1485.9,1025.8389370705497
1533137283.0,75.1245,9.2398,109.912,33.0032,1485.88,1025.8621039000302
1533137283.0,75.9144,9.225,111.068,33.0391,1485.88,1025.8961615840615
1533137284.0,76.7004,9.2171,112.219,33.0396,1485.86,1025.901427517755
1533137284.0,77.3357,9.1623,113.148,33.1291,1485.78,1025.9830797710094
1533137284.0,77.9879,9.1513,114.103,33.1559,1485.79,1026.00878538206
1533137284.0,78.6599,9.1521,115.086,33.1556,1485.8,1026.0115045435405
1533137284.0,79.3527,9.1487,116.1,33.1628,1485.81,1026.020856220544
1533137284.0,79.9831,9.1428,117.022,33.1796,1485.82,1026.0378247761182
1533137284.0,80.543,9.1441,117.842,33.179,1485.83,1026.0397182971956
1533137284.0,81.0089,9.1365,118.523,33.1985,1485.83,1026.058314347764
1533137284.0,81.5044,9.1047,119.249,33.2666,1485.81,1026.1189197772687
1533137284.0,81.9395,9.0817,119.885,33.3262,1485.8,1026.1711919305317
1533137285.0,82.1229,9.0894,120.154,33.3069,1485.81,1026.1557133422482
1533137285.0,82.22,9.0741,120.296,33.3374,1485.79,1026.18245216273
1533137285.0,82.3875,9.0839,120.541,33.3083,1485.8,1026.158899647812
1533137285.0,82.4965,9.0992,120.7,33.2915,1485.83,1026.1438172582
1533137285.0,82.7126,9.0929,121.017,33.3017,1485.83,1026.1537934178316
1533137285.0,82.7136,9.0929,121.018,33.2997,1485.83,1026.1522326523393
1533137285.0,83.0823,9.0871,121.558,33.3124,1485.83,1026.164782819064
1533137285.0,83.224,9.081,121.765,33.3282,1485.82,1026.1787611894447
1533137285.0,83.3499,9.0629,121.949,33.3623,1485.8,1026.2088941467132
1533137285.0,83.5194,9.0529,122.197,33.3781,1485.79,1026.223623560115
1533137340.0,83.5204,9.0505,122.199,33.3846,1485.79,1026.2290961006304
1533137340.0,83.5828,9.0519,122.29,33.3866,1485.79,1026.2307221704104
1533137340.0,83.7533,9.0576,122.539,33.3766,1485.81,1026.222772708787
1533137340.0,83.9783,9.0531,122.869,33.3813,1485.8,1026.228200897554
1533137340.0,83.7146,9.0484,122.483,33.3911,1485.79,1026.2354048607222
1533137340.0,83.5402,9.0521,122.228,33.3846,1485.79,1026.2289317705447
1533137340.0,83.5124,9.0455,122.187,33.3969,1485.78,1026.2394755342402
1533137340.0,83.2171,9.0487,121.755,33.3929,1485.78,1026.2344825133612
1533137340.0,83.1665,9.0463,121.681,33.3968,1485.78,1026.2376834460756
1533137340.0,83.1051,9.0478,121.591,33.3955,1485.78,1026.2361453441724
1533137341.0,82.9118,9.0489,121.308,33.3946,1485.78,1026.2343788232636
1533137341.0,82.8821,9.056,121.265,33.3917,1485.8,1026.2308432472869
1533137341.0,82.784,9.0517,121.121,33.3922,1485.79,1026.2314689463979
1533137341.0,82.7037,9.0507,121.004,33.3925,1485.78,1026.2314963079814
1533137341.0,82.6611,9.0487,120.941,33.3917,1485.77,1026.2309921621184
1533137341.0,82.5966,9.0507,120.847,33.3928,1485.78,1026.231238743643
1533137341.0,82.5441,9.0514,120.77,33.3917,1485.78,1026.230025404083
1533137341.0,82.4807,9.0501,120.677,33.3929,1485.78,1026.2308797175206
1533137341.0,82.3647,9.0484,120.508,33.3945,1485.77,1026.231872390803
1533137341.0,82.2775,9.0521,120.38,33.3923,1485.78,1026.229160349244
1533137342.0,82.1298,9.0514,120.164,33.3924,1485.78,1026.2286730695569
1533137342.0,82.113,9.0495,120.139,33.3928,1485.77,1026.2292105903534
1533137342.0,81.9881,9.0492,119.956,33.3935,1485.77,1026.2292321911361
1533137342.0,81.8275,9.049,119.721,33.3939,1485.76,1026.2288401945193
1533137342.0,81.5887,9.0494,119.372,33.3935,1485.76,1026.2273694400662
1533137342.0,81.2666,9.0495,118.9,33.3933,1485.76,1026.2257173330659
