Depth,Density
234.76813814319,1028.46649885142
235.463496419999,1028.46982959092
236.357525039782,1028.47624552556
237.152213887619,1028.47924635552
238.145570634629,1028.48220421536
239.138922589785,1028.48717737567
240.132269753228,1028.49342841102
241.522947732235,1028.49959321269
242.0196161631,1028.50185394048
244.006277908465,1028.51212964265
245.198265756842,1028.51627651755
246.19158369387,1028.52203027313
247.284227891326,1028.52494250312
248.178205195912,1028.52962739719
249.767488601034,1028.53439521346
250.661455127389,1028.53879495755
251.456088782443,1028.54212630712
252.548705052634,1028.54681374419
253.144675120828,1028.55002279479
253.939299196172,1028.55726356305
255.03190229463,1028.5611688841
256.12449959783,1028.56507413478
257.117764844681,1028.57288767429
258.309676819204,1028.57534988717
259.302931530057,1028.58131422937
259.898882057904,1028.58497378681
261.587399191502,1028.59360536854
262.679961727078,1028.59623163241
263.573872219354,1028.60186327845
264.169810392814,1028.60457514689
265.36168156853,1028.61016443047
266.95083241105,1028.61644822187
268.4406501943,1028.62322735639
269.632496665004,1028.62943235228
270.32773725594,1028.6325957911
270.923655895404,1028.63765277345
272.016168925054,1028.64027823508
273.307313219551,1028.64475503269
274.201177607473,1028.64882201771
275.591625615367,1028.653631945
277.379330697402,1028.66292617216
278.670441389958,1028.6716432407
279.464967026544,1028.67542393655
280.954694339317,1028.68096974831
282.940980672762,1028.69095426802
284.43068286077,1028.69789755578
285.12587353045,1028.70295552266
285.721749381079,1028.70879356525
287.112119666744,1028.71232345984
287.80730129262,1028.71532023477
289.594900421951,1028.72345245414
290.389383947853,1028.72784842659
291.382484049209,1028.73314785575
292.077651273468,1028.73631017378
292.971434260013,1028.73959420948
294.063830425497,1028.74472936619
295.156220802389,1028.74891673037
295.851375301147,1028.75520568446
296.844449090376,1028.75972284775
298.830582318271,1028.76546403565
299.922947438036,1028.7712142912
300.717391162673,1028.77499383292
302.405573913695,1028.78172438595
303.497920092945,1028.78764041123
304.193046466672,1028.79158359795
304.788867207534,1028.79490889331
306.675621528764,1028.80069567301
308.463057066303,1028.80993885251
309.654672150473,1028.81457647384
310.647679460667,1028.8200403052
312.33578091425,1028.83011181971
313.030877496384,1028.83031266647
314.023868549637,1028.83627503799
314.61966088663,1028.8391507314
315.612644290118,1028.84226945816
317.300705103909,1028.8513926068
318.293675599231,1028.85685601775
319.088048553491,1028.86046840822
319.981714470007,1028.86469854592
320.875376514476,1028.86831330625
321.471149059702,1028.87118876507
322.563394256582,1028.87726968729
323.854222032564,1028.88548416238
324.946454610639,1028.88872124035
325.939388299389,1028.89463295184
326.833024532817,1028.89713317165
327.925241338632,1028.90321370495
328.62028538598,1028.90559243354
329.911075261133,1028.91101267397
330.506821710286,1028.91388780487
331.599019065557,1028.91622679062
332.691210638639,1028.92263976928
334.180553465685,1028.93381822198
334.875576438984,1028.93681187313
335.372019986446,1028.93767234715
337.457069841682,1028.94637060829
338.847091372712,1028.95034572222
339.839958161678,1028.95519257331
341.031392002141,1028.9615571763
341.428535086868,1028.9658736561
342.818529864095,1028.97157786308
344.307799592398,1028.97678531406
345.499207636477,1028.98314950758
346.492042418818,1028.98939238785
347.584155162461,1028.99608651271
348.576979914168,1028.99825535786
349.371236276608,1028.99968810483
350.364052431119,1029.00531582199
351.257582886673,1029.00954415191
352.746791716031,1029.01603192985
353.640311855872,1029.02277103992
354.63310747447,1029.02728387803
355.427340531037,1029.03089408047
356.717962729691,1029.03597911115
357.512187763888,1029.03975581306
358.306409742074,1029.04258440757
359.597013938911,1029.05096143863
360.291951317958,1029.05255726317
361.681819057401,1029.05948904989
362.277473795338,1029.06158167214
363.17095267957,1029.06329839794
364.759350036494,1029.06186012641
365.553544131883,1029.0668028736
366.546282454631,1029.07643931792
367.737562140596,1029.08022665025
368.631017394026,1029.08857838129
369.127379752994,1029.09289660191
370.417916301499,1029.10082473865
371.50990246498,1029.10188117802
373.197506085121,1029.09591929718
375.282173866567,1029.11501957985
376.175596472785,1029.12152262015
378.260234187776,1029.13606877731
379.749248242318,1029.14222237998
380.940451755472,1029.14936651236
382.131648397349,1029.15400009025
383.025041369627,1029.16102116262
384.81181571972,1029.16774640784
385.506668236599,1029.17012348904
386.102254247489,1029.17361222454
387.293421116625,1029.1790266828
388.08752854604,1029.18280236119
389.377946606847,1029.1878863678
390.866880505064,1029.19465399195
392.355803670054,1029.20142140349
393.34841315071,1029.20732947618
394.440278070117,1029.2122919684
395.631396854397,1029.22004962429
396.425472228181,1029.22098178681
397.021026755307,1029.22619885599
397.914355326622,1029.22869599768
400.197288569083,1029.23812319197
401.289117288627,1029.24230358134
401.983914378491,1029.24719008641
403.274245631745,1029.2530537342
404.167547163087,1029.2553839809
405.160099890109,1029.26240471162
406.152647848818,1029.26752971736
406.847428582844,1029.26990548043
409.130263116467,1029.27888237804
410.619054658885,1029.28564710159
411.909331985366,1029.29150969012
412.80259618399,1029.29634957622
414.390611891579,1029.30434595751
416.177114975579,1029.3122959659
417.467357597838,1029.31737659287
418.757592164572,1029.32496750533
419.948570768873,1029.33160701654
420.841800217996,1029.33332126695
422.231260576567,1029.33935267098
423.422219163362,1029.34476298694
424.811662174318,1029.34828381127
425.903360844561,1029.35469161561
427.292787176361,1029.36183745565
428.185984886226,1029.36918654407
428.97993516585,1029.3727931699
429.873125585235,1029.37763172741
431.262525232924,1029.38483777261
432.056463695836,1029.38638093102
432.751157349503,1029.38161158487
433.842814088494,1029.39041569495
434.636742641441,1029.39686606059
435.827629753882,1029.40355720369
437.117749717532,1029.40880304062
438.010904976165,1029.41336054917
439.003295182475,1029.41803508972
439.995680625228,1029.42287641984
440.690347600915,1029.42776086554
441.881199843365,1029.4331698513
442.873571472596,1029.43767723562
444.262883751692,1029.44476853473
445.25524394993,1029.44849457297
446.049128679385,1029.45115215621
446.942245356664,1029.46112319683
447.934592695993,1029.46540858866
448.728467138593,1029.46739702454
449.820039520695,1029.47090414308
451.308538028537,1029.47593411679
452.499329120628,1029.48134140202
453.491649792868,1029.48584736928
454.186271430323,1029.48961516157
454.682428314361,1029.49421107873
456.468583241023,1029.49997831468
457.361654919564,1029.50325233989
458.254722741714,1029.5080882604
458.949328381748,1029.50968009632
459.445473839258,1029.51271374971
461.231587631803,1029.51942875552
462.223866407447,1029.52549581428
463.414594654643,1029.5302884188
464.50608952634,1029.53619233047
465.994482342196,1029.54267125638
467.383639307997,1029.5491454772
468.177439100008,1029.55274922831
469.368133076698,1029.55815474182
470.261149061673,1029.56455152386
471.05493781208,1029.56720651536
471.451831045107,1029.5707376795
472.642506175583,1029.57441334513
473.733952358592,1029.57858701486
475.123057354758,1029.58489265738
476.313711356796,1029.59107821463
477.80201922378,1029.59766611168
478.496559231268,1029.60316122042
479.68719382,1029.6071715856
480.977040226307,1029.6122452422
482.167660541782,1029.61764925601
483.259056479398,1029.62338363624
484.35044666063,1029.62911788767
485.441831085665,1029.63329039924
486.533209754687,1029.63824360971
487.42615165723,1029.64212819223
488.715949825434,1029.64642014331
489.708096792435,1029.65248429559
490.303382689538,1029.65674734513
491.493949346912,1029.6613694857
492.58529609959,1029.66476052737
493.875062115176,1029.67122605545
495.363243684352,1029.67719841199
496.454570034484,1029.68371199871
497.446679904971,1029.6889945476
498.33957472258,1029.69226539651
500.026143313541,1029.69835674881
501.216654045204,1029.7037585439
502.407157929923,1029.7116705292
503.498447142937,1029.71522885661
504.589730603003,1029.71939950856
506.177041730118,1029.72660124253
507.069898890692,1029.73003979703
508.161163524223,1029.73593978921
509.64924239089,1029.74442063557
510.839697783303,1029.74826016562
511.930942546534,1029.75259857635
512.724571489077,1029.75714802545
513.418994318365,1029.7621964256
514.609428035767,1029.7654234591
515.79985490893,1029.77394629162
516.692670572414,1029.77721585698
517.585482386249,1029.78048535879
518.081487286101,1029.7829038711
519.569494857037,1029.78948532698
520.561493963988,1029.79320459024
521.751886619556,1029.79938485705
522.942272432327,1029.80400384553
523.934255382672,1029.80867197564
524.62864062068,1029.81416326652
525.323023530435,1029.81714419972
526.116601147863,1029.81918255034
527.30696187243,1029.82458160496
528.794903157058,1029.83272256416
529.98524848819,1029.8373407605
531.175586978186,1029.84430035225
531.869947938171,1029.84588845274
532.861888128786,1029.85116759471
533.953016851773,1029.85438619741
534.845754258998,1029.85860363825
536.234449244823,1029.86523904467
537.22636853478,1029.86912571725
538.61504756113,1029.87637252765
540.003717278304,1029.88144670384
540.89642860942,1029.88739359962
542.185893740728,1029.89324092797
543.177784534123,1029.89556636193
544.665611819996,1029.90404279775
545.955053491709,1029.90988972208
546.946926239869,1029.91516766499
547.839607653316,1029.92016475736
549.922515994428,1029.92865965773
551.509479723996,1029.93568596492
552.798878804691,1029.94075163632
553.691535006575,1029.9457482999
554.782554031118,1029.9514751218
556.17111539094,1029.95760126856
557.262121360633,1029.96271663308
558.055576639977,1029.96709413345
558.849028881332,1029.96896133321
560.435924250361,1029.97632458576
561.328547555565,1029.98054038457
562.419526374229,1029.98548606868
563.113782632324,1029.98863326296
563.609678535687,1029.99183083627
565.394893963535,1029.9993123795
566.783384221163,1030.00560638288
567.775157281827,1030.01010198676
568.866102167514,1030.01755725188
569.659513023361,1030.0188127755
571.444676345282,1030.02612408343
572.733951405483,1030.03101810561
573.626521749788,1030.03540259926
575.014956868704,1030.04437525713
575.808344190058,1030.04719094853
576.601728475014,1030.05078681852
577.890971462184,1030.05741019785
579.180206431859,1030.06308362696
580.766946157951,1030.06871435941
581.956992983111,1030.07427717719
582.948693452871,1030.07877142942
584.436235263732,1030.08568228622
585.923766402474,1030.09459411242
587.014615788431,1030.10058844947
587.708789682426,1030.10295388914
589.295464142197,1030.10858336816
590.088796819262,1030.11234796515
591.080458397466,1030.11762151707
591.972949763235,1030.12183534863
593.063767327308,1030.12582796793
594.055414679224,1030.12971088154
594.650400814292,1030.13386627746
595.443713005683,1030.13763061128
597.129491336526,1030.14560846114
597.823631372303,1030.14953361005
598.914418163235,1030.15352575088
599.806875816056,1030.15834929225
600.699329628656,1030.16222272505
601.393457716886,1030.16553747126
602.385065241838,1030.17064003891
603.971627421262,1030.17670767972
605.657336440001,1030.18356430801
606.450606532112,1030.18732802278
607.93797977823,1030.19484597263
609.722813596178,1030.20276105064
611.210163380523,1030.20949847727
612.895813578253,1030.21713397205
613.490745672086,1030.2212185057
614.779759355974,1030.22437666652
615.672148753271,1030.22997858191
617.556069320269,1030.23756113392
619.142515477181,1030.24396647088
620.233190173633,1030.24985653201
621.224707649883,1030.25607736886
622.414522367209,1030.26146595608
623.604330262027,1030.26590404455
625.190730176074,1030.27213802647
626.876266796174,1030.27977113593
627.867752530341,1030.28443162627
628.363493621007,1030.28823630794
630.247298965276,1030.29520714154
631.833648097488,1030.30178129346
633.320839396479,1030.3086861706
634.114003731822,1030.31461719418
635.00630998588,1030.31709791197
636.394334311564,1030.3227736785
637.782349354885,1030.32827861498
639.467783714657,1030.33686039792
640.558351595961,1030.34179813023
641.153204388921,1030.34717229549
642.243763415259,1030.34967373408
643.334316712147,1030.35478206415
644.722285349357,1030.36245490206
646.110244706485,1030.36423092243
647.101638565818,1030.37313054803
647.9938889913,1030.37717004801
649.084412081413,1030.38166899204
650.373204711779,1030.38672386659
651.364578214161,1030.39138278583
652.653356690234,1030.39721716571
653.942127166475,1030.40166281491
655.032619013593,1030.40754999747
656.123105133423,1030.41343708996
657.510988275685,1030.41989064483
659.394529131029,1030.42702836295
660.584125078915,1030.43170850243
661.377185258142,1030.43719964383
661.773714211973,1030.43916549738
663.756347623651,1030.44831092602
664.747657231305,1030.45296900475
665.838092334339,1030.45712506997
666.730262250933,1030.4630646471
668.11807450325,1030.46951726669
669.208491909996,1030.47211373255
670.398031642691,1030.47905706281
670.893671187228,1030.48225105563
672.083201268446,1030.48546700812
673.470977752952,1030.49252766721
674.462240993568,1030.49640545404
675.35437386547,1030.50044309086
676.147377646001,1030.50559127814
676.742128494649,1030.50845407157
678.228998166168,1030.51457465027
678.724619024956,1030.51525841655
679.715857195058,1030.5222542886
680.707090635309,1030.52440131057
681.599196687629,1030.52938925833
683.383397299471,1030.53658902881
683.680762578348,1030.5410530568
684.671977100583,1030.54493021739
685.861428284788,1030.54814526184
686.951752554794,1030.55342163269
687.942951471332,1030.55807818905
689.033264817877,1030.56474232655
689.925335118438,1030.56817066709
691.213874346515,1030.57417254497
692.105935284972,1030.57664996014
693.295343912166,1030.58281139902
694.286512567399,1030.58885526735
694.881211491179,1030.58998704894
695.971488431031,1030.59370381159
697.359105353961,1030.60093310422
698.449369293229,1030.60542924958
699.836969670566,1030.61282967011
700.62988001208,1030.61580901378
701.621013684742,1030.62202367502
702.513029948724,1030.62527996828
703.70237901178,1030.63066090539
705.48638984488,1030.63968297826
707.369495778159,1030.64725127897
707.964157265182,1030.65072094335
708.856146305736,1030.65319729291
709.549912913056,1030.65711521748
710.640112903288,1030.66221856653
711.532090460487,1030.66530261151
712.820495730239,1030.67208186875
713.7124639313,1030.67628832675
714.505321341389,1030.67926701
715.496388851511,1030.6839216817
717.181192775239,1030.69067037741
717.775826194176,1030.69448274924
718.469563033272,1030.69779238716
720.154342861873,1030.70532021653
720.748967776934,1030.70662268971
721.740005522748,1030.71361522933
722.929244582072,1030.71916602995
723.722066842548,1030.72292371801
724.316681553942,1030.72578486564
725.406804108259,1030.73010784505
726.596022194574,1030.73626608207
727.388830473453,1030.7406312782
728.478936921181,1030.74556168968
729.172638048748,1030.74636110611
730.857331152393,1030.75553921605
731.551024345596,1030.75945587615
732.244715224713,1030.76181381635
733.532992146686,1030.76919871368
734.424871494449,1030.77011489847
735.316747017214,1030.77509943899
736.605004908635,1030.78387070182
737.397775029233,1030.78477409351
738.388733430363,1030.78864793688
739.379687109824,1030.79563885756
741.064297529069,1030.80169805619
742.352519819574,1030.80414276844
743.442547833501,1030.8105387555
744.334384686927,1030.81586656645
745.127125346465,1030.82196095326
746.217138820181,1030.82853966611
747.505329197757,1030.83341309212
748.29805777265,1030.83543895712
749.784415708131,1030.84138021981
750.973494409962,1030.84831489807
752.063477249274,1030.85229166494
753.153454377671,1030.85782667814
754.0452495987,1030.86125151641
755.333391502456,1030.86645897639
756.621525430581,1030.87184779953
757.909651383376,1030.87723653741
759.197769361147,1030.88279727726
760.188623917444,1030.88874447797
761.080388983678,1030.89467870418
762.368487331907,1030.90023920621
763.65657770616,1030.90623467562
764.746494102558,1030.90977579261
766.133652168774,1030.91717026427
767.322637437169,1030.92349666229
767.917127523826,1030.92618417835
769.205183552107,1030.93217915739
770.790472334938,1030.93752454875
771.781271691868,1030.94373393861
772.772066331779,1030.94838496129
774.45640639446,1030.95512924978
774.951797936356,1030.95927119753
775.744421950777,1030.96224718012
776.834275041913,1030.96613187751
777.924122426307,1030.97235391204
779.311192662272,1030.98035429281
779.707496746211,1030.98153870804
780.896404470782,1030.98613370151
782.18438017598,1030.99342332544
783.076050995761,1030.99762595203
783.769570103824,1030.99998160416
785.354747960371,1031.0090492158
786.246405200121,1031.01169345685
787.138058620716,1031.0157236476
788.029708222257,1031.01897467558
788.921354004844,1031.02395604566
790.110209107872,1031.02950159508
791.199986988506,1031.03321339794
791.695338684875,1031.03518987486
793.478595033433,1031.04506202528
794.667424113889,1031.05060732907
795.7571781413,1031.05276074956
796.747858671394,1031.05827141995
797.540399701709,1031.06115607531
799.026406002931,1031.07046328485
799.818938360717,1031.07516858695
800.51240169939,1031.07847491853
802.592777859315,1031.08571228005
804.673133236092,1031.09838398828
805.564707749981,1031.10492293558
806.555341622048,1031.1084491544
807.545970781934,1031.1121473046
809.031905686724,1031.11877214807
810.220645977359,1031.12310264295
811.508440302421,1031.12536120738
812.598106204445,1031.13477777682
814.084005065581,1031.14235300168
814.975539294207,1031.14906348101
816.164245663187,1031.15010524008
817.749176936241,1031.15613423488
819.036924716044,1031.16471525859
819.730324069375,1031.16931540843
821.018059602144,1031.17538699749
822.404842812143,1031.18277748817
823.890671721521,1031.18983645829
825.178381537849,1031.19106143475
825.97081439182,1031.19913279314
826.267975934991,1031.20393561742
828.249042057929,1031.20907308913
829.734829288512,1031.21569583893
830.923451444443,1031.22219041261
832.211117794918,1031.22896095633
832.607321224891,1031.23421127945
833.498776187835,1031.23485967176
834.489277229207,1031.24045866096
835.875970777217,1031.24178710964
837.064557902282,1031.24836002535
838.253138247911,1031.25865666645
839.441711814344,1031.26272029645
840.531231628441,1031.2627832875
842.115977553611,1031.26975889004
843.502620352914,1031.27973437588
844.592118937302,1031.28646570222
845.384477966878,1031.29073217429
846.077789646693,1031.29550122647
847.167274769656,1031.30145290977
848.652927123258,1031.30928963876
849.643356142717,1031.31177131737
851.029948863585,1031.3179442475
852.119408102069,1031.32416119508
853.109820650452,1031.32820098352
854.397349928332,1031.33677678023
855.585831434222,1031.34266200258
856.576227513216,1031.34575135116
858.160851452783,1031.35291360848
859.44834953471,1031.35985421407
860.141614439269,1031.36220844774
861.330063197999,1031.36843563918
862.419468608879,1031.36893231362
863.508868327413,1031.38223689791
864.400191136,1031.38755777271
865.192474878144,1031.3920888943
866.281860107892,1031.39718366441
867.272205377672,1031.39966444799
868.064478206792,1031.40575367432
869.649014834121,1031.41169903065
870.144180060842,1031.41583733325
871.134506986791,1031.41892598619
872.025797198897,1031.42373325456
873.2141782225,1031.43005422751
874.798675719469,1031.43816528061
875.888010765091,1031.44403846189
877.472487946718,1031.45041984644
878.46278007217,1031.45645315729
878.957924371566,1031.45791163613
880.542378230147,1031.46351352417
881.235573008211,1031.46803279145
882.027792790631,1031.47161263159
883.018063287135,1031.47114793503
884.107355402993,1031.47960600969
885.196641830145,1031.48582095403
886.087871948493,1031.48941158467
886.78104829679,1031.49227843691
887.771296227057,1031.49310587901
889.751777985026,1031.51284948675
890.742011813002,1031.51386577432
891.93028620194,1031.51965391014
893.217575818604,1031.52564202573
894.20779319547,1031.52907170609
895.098984816139,1031.5312748137
896.089193263107,1031.53417222867
897.079397010328,1031.54235166382
897.772536837107,1031.53983922879
899.455866829511,1031.55188541869
899.752923653662,1031.56089918665
901.535255717132,1031.57031876145
903.020520806652,1031.57415866737
904.703808460769,1031.58563793534
905.79298735409,1031.59185116408
906.882160562345,1031.59945231804
907.674282961304,1031.60147420547
909.555561608231,1031.60778479407
910.842742489744,1031.61652333019
912.030902410736,1031.62196576215
912.823005266687,1031.6246685165
913.516092799492,1031.63271835546
914.803249253922,1031.63393268469
916.387430915858,1031.6426242426
917.773580006475,1031.65119946093
918.664670989293,1031.65746583997
919.654767619531,1031.66634737997
921.040895011809,1031.66929731023
921.931972046163,1031.67322567339
923.516099603862,1031.68167531261
924.80319439261,1031.68695419827
925.694255366763,1031.6935596609
926.585312537446,1031.69999513417
928.16940478324,1031.70356851382
929.456470882282,1031.71013464158
930.347511994969,1031.71440120512
931.43655707932,1031.72190051971
932.72360303688,1031.7289057462
933.713632989963,1031.73223009337
935.000664910668,1031.74140320537
935.990684066535,1031.74638723853
936.683694682574,1031.75124824252
937.772706717761,1031.7555615493
939.059713618587,1031.75677192019
940.841710077962,1031.76130328744
942.524692770732,1031.76473780106
943.712672387463,1031.76093746383
944.405657376265,1031.77944543397
945.989614429818,1031.80490568811
947.67255563584,1031.8140901487
949.256487911861,1031.82031883225
950.741413510839,1031.83189125196
951.533369513466,1031.83976620262
952.424316426995,1031.84619429208
953.2162660485,1031.84916510131
954.800156283264,1031.854829733
956.28504247035,1031.86177320844
957.47294381992,1031.86659325016
958.165883154145,1031.87791764499
959.551754926659,1031.88224101802
960.442667639544,1031.88643915688
961.630545346296,1031.8913685439
962.32347088926,1031.89606279845
963.709315080098,1031.90077315296
964.600210062502,1031.90558322663
966.085026590766,1031.91090863674
967.17388533803,1031.91661411571
967.965779044435,1031.92036400805
969.846514567968,1031.92848538696
971.133323856111,1031.93341733054
972.519109611248,1031.9387969547
973.805902440108,1031.94579026262
974.300820648843,1031.9492009572
974.894720951986,1031.95272445943
976.577429310994,1031.9590039559
977.369287379537,1031.96815621897
978.755031779259,1031.9766536179
979.942805379552,1031.97907582159
980.932611556175,1031.97631364117
981.823433106898,1031.98568788707
983.110168643201,1032.00119649731
984.396896257304,1032.00300715061
985.386681339033,1032.00731296794
986.673394937673,1032.01251425796
987.168282674046,1032.02142962721
988.257031569418,1032.02840386418
988.751915556148,1032.03164073729
990.731439785956,1032.03924228255
992.315045672232,1032.04426868393
993.700690981224,1032.05758965185
994.690432007009,1032.06606621204
995.680168346703,1032.07560565833
997.065791349903,1032.08086255277
997.95654414503,1032.08555700395
998.847293144789,1032.09131505489
999.63906684731,1032.0936704243
1000.92569271836,1032.10249696713
1001.81642906761,1032.09984025619
1002.8061316715,1032.10240527567
1003.69686000934,1032.11404671472
1004.78552282449,1032.12275669167
1005.9731485216,1032.12657351258
1007.75457441912,1032.13373956061
1009.23908440674,1032.1355417849
1010.03081875742,1032.14533811785
1011.02048248021,1032.15532461898
1012.70290005963,1032.15949157275
1014.38530410345,1032.15509247336
1015.67183923964,1032.17764091426
1016.46354923571,1032.1850053473
1017.35421939874,1032.1876428845
1019.03658602409,1032.19464534622
1020.22413078812,1032.20236280525
1020.81790064154,1032.2041064034
1022.00543529132,1032.20936248037
1022.89608185386,1032.21355995762
1023.58880433603,1032.21591634811
1024.28152452397,1032.22077778996
1025.66695801736,1032.22688567986
1026.65654775158,1032.23058601372
1027.25029934491,1032.2332742145
1028.73467095478,1032.24015949115
1029.92216065882,1032.24553564731
1031.20860023121,1032.25135966402
