Depth[m],Density[kg_m3]
3.080561583194,1023.07165241889
3.17993376606532,1023.08591475552
3.37867798717052,1023.08991921709
3.47805002540468,1023.07651808903
3.47805002540468,1023.08720453395
3.57742201542674,1023.07380198566
3.57742201542674,1023.08763445835
3.57742201542674,1023.08763445835
3.67679395723685,1023.08806438188
3.67679395723685,1023.08806438188
3.77616585083514,1023.06082680729
3.77616585083514,1023.08534889867
3.77616585083514,1023.08849430452
3.87553769622175,1023.09521277192
3.87553769622175,1023.0889242263
3.87553769622175,1023.07509171524
3.97490949339682,1023.09249880976
3.97490949339682,1023.0893541472
4.0742812423605,1023.09292873881
4.0742812423605,1023.08978406723
4.17365294311292,1023.08706854445
4.17365294311292,1023.07952751504
4.27302459565424,1023.10447396584
4.37239619998458,1023.09421852073
4.37239619998458,1023.09107382207
4.4717677561041,1023.09464844629
4.57113926401292,1023.09507837097
4.76988213519908,1023.09908219107
4.96862481354418,1023.11062681409
4.96862481354418,1023.0798206564
5.16736729904935,1023.1083433063
5.26673846948732,1023.11191661086
5.46548066573473,1023.09894765379
5.56485169154445,1023.09183636357
5.66422266914504,1023.08912159303
5.76359359853663,1023.100237399
5.86296447971937,1023.0931261219
6.06170609745887,1023.10467122709
6.45918875443787,1023.12461721617
6.55855929816261,1023.12504713094
6.55855929816261,1023.11436213965
6.65792979367963,1023.11479204976
6.65792979367963,1023.11479204976
6.75730024098908,1023.115221959
6.75730024098908,1023.11207767991
6.85667064009108,1023.11565186737
7.05541129367334,1023.1240530217
7.65163209745629,1023.11909110284
8.04911166918638,1023.1208106996
8.24785116581725,1023.12167049274
8.44659046962684,1023.1332153456
8.64532958061629,1023.12024561789
8.64532958061629,1023.12339006853
8.64532958061629,1023.13093132479
8.84406849878672,1023.12424985118
8.94343788556516,1023.12153526347
9.24154575667506,1023.12282490119
9.44028409639523,1023.12682917817
10.0364979586733,1023.14009359748
10.3346042390729,1023.14138324481
10.3346042390729,1023.13823927674
10.5333415183274,1023.14224300533
10.6327100856514,1023.14267288427
10.9308154984125,1023.14081849361
11.1295521992455,1023.12470078841
11.4276568889862,1023.14296781697
11.527025022498,1023.14025284146
11.6263931078091,1023.14697162569
11.8251291338299,1023.14783136349
12.2226006074699,1023.1495508286
12.5207037066029,1023.15084041826
13.1169086034931,1023.15341957399
13.1169086034931,1023.15341957399
13.3156431835345,1023.1479900465
14.0112126954461,1023.14031233623
14.2099464079303,1023.15060685688
14.2099464079303,1023.13802551054
14.7067798456986,1023.14961186714
14.8061463886633,1023.1607270111
15.0048793300048,1023.15844230042
15.5017108399361,1023.1637358824
16.09790706142,1023.16945861179
16.5947359206492,1023.17035172993
16.6941015479141,1023.1582084705
17.0915635750421,1023.18946465144
17.4890248310861,1023.19872585824
17.7871202671007,1023.17362187245
18.0852152693895,1023.17491131534
18.9794976739391,1023.17248932855
19.0788621446035,1023.15908545597
19.178226567078,1023.17963920536
19.4763195453634,1023.16709769358
19.8737761750935,1023.17950297256
20.1718681414083,1023.18079233333
20.3705958780095,1023.18479678302
21.2648683074206,1023.22133894086
21.3642316697525,1023.23244896303
21.5629582498565,1023.23330867158
21.9604108318289,1023.2350280782
22.0597738568571,1023.22918029752
22.2584997623566,1023.23631762399
22.5565882592156,1023.23760716192
22.7553136828632,1023.22150759635
23.3514887973776,1023.2410458913
23.8483000677492,1023.24005647115
24.0470242386148,1023.23777674071
24.5438338225812,1023.23678561314
24.6431955948275,1023.2372154127
24.9412806224748,1023.24792318234
25.438088038257,1023.24379404305
25.6368106673027,1023.24339022762
25.7361719095545,1023.25136174401
25.934894249517,1023.24908258756
26.1336163967588,1023.25935633208
26.7297816821712,1023.26193530463
26.8291423944458,1023.26550171564
27.3259452331379,1023.24881967063
27.7233866368831,1023.26309609369
28.0214671838263,1023.24868681611
28.0214671838263,1023.25182807802
28.6176269769317,1023.25126536261
28.9157062231016,1023.2556959675
29.3131445435323,1023.25427362714
30.2073779462554,1023.25814133294
30.6048137615994,1023.25357501372
30.7041725950012,1023.27598995032
30.7041725950012,1023.27598995032
31.200966039412,1023.27500034227
31.3996830799665,1023.26643973379
31.7971165830076,1023.28699234133
31.7971165830076,1023.27631367717
31.8964748383379,1023.25601739753
32.7906969686007,1023.29129020446
33.0887701449487,1023.28944238867
33.3868428877666,1023.29073169547
33.585557808797,1023.28845326458
33.585557808797,1023.28845326458
33.7842725371502,1023.28931277643
33.9829870728273,1023.28703352295
34.7778432887972,1023.29487298826
34.7778432887972,1023.27916297431
34.9765568611107,1023.28002232788
35.2746268583263,1023.30703422799
35.4733399489686,1023.31856945587
35.970121832661,1023.32257219989
36.6656144468656,1023.32685995507
37.063037738208,1023.3317113484
37.1623934406324,1023.31774127511
37.3611047009885,1023.32046732741
37.4604602589206,1023.31962327998
37.7585266437346,1023.32218639665
38.3546581129552,1023.35973948242
38.8514330128349,1023.33004840448
39.3482067086688,1023.32778916367
39.4475613033516,1023.35951509752
39.8449792004747,1023.35056529016
40.3417504882703,1023.36025758434
41.0372282684802,1023.34762340712
41.1365820444456,1023.36056924105
41.4346430833909,1023.35560218506
41.7327036889128,1023.36130465119
42.130117155401,1023.35548136198
42.130117155401,1023.33041808017
42.5275298513746,1023.36161257253
43.6204107924091,1023.35879782598
43.8191157920306,1023.36093628153
44.1171729303024,1023.35409511521
44.415229635185,1023.36977820336
44.6139338643369,1023.37561283944
44.6139338643369,1023.36124136024
44.8126379008743,1023.37334423689
45.3093971495364,1023.38358367826
45.6074521209006,1023.38799752631
46.1042094434651,1023.38572706275
46.5016144347883,1023.386906514
46.7996676726952,1023.39444885651
46.9983695905469,1023.38279942583
47.1970713157975,1023.37739983354
47.7931753359546,1023.37371603707
47.892525837458,1023.38353808586
48.0912266960181,1023.38752686181
48.6873281161338,1023.39636177889
49.1840779754963,1023.39225419214
49.3827775822103,1023.40120628572
49.7801762178769,1023.4029254859
49.7801762178769,1023.40917417204
50.4756219766662,1023.36337465662
50.5749711781966,1023.40581290649
50.6743203315818,1023.37478750061
51.2704142408522,1023.42730295383
51.5684605455389,1023.41612672029
51.5684605455389,1023.41119180909
51.7671578412777,1023.41205148536
52.2639002381162,1023.41054445443
52.6612932890162,1023.40472094633
52.6612932890162,1023.3885054395
53.1580335194425,1023.43594774464
53.456077079999,1023.46032880807
53.7541202072858,1023.48955442342
54.3502051620654,1023.39766668063
54.8469413005355,1023.38914159759
55.2443293448068,1023.41694463973
55.4430230781106,1023.40608523912
55.542369872555,1023.39455689173
55.939756568953,1023.41995363348
56.2377960858067,1023.43239449631
56.635181434359,1023.48248745248
56.9332199403387,1023.4651659245
57.330603941073,1023.45756967546
57.8273328589414,1023.45528059327
58.0260240891436,1023.42636011238
58.721441878619,1023.47113460076
59.1188224136624,1023.50212998963
59.4168573095476,1023.49721517684
59.5162021785773,1023.52244646464
59.7148917722392,1023.49095942399
60.1122703819779,1023.52947608969
60.3109593980568,1023.50242261754
60.5096482216104,1023.51879787015
60.6089925611905,1023.50681714249
61.0063694382031,1023.51784638801
61.2050575879267,1023.52180799558
61.4037455451299,1023.51646403122
61.8011208819799,1023.52748895408
62.4965258684973,1023.52429639897
62.4965258684973,1023.52429639897
63.2912715368251,1023.51354739973
63.5893003683467,1023.54856117358
63.787986015394,1023.49081089931
63.887328766728,1023.52100610026
64.0860141250173,1023.52807356341
64.4833842640851,1023.55459334573
