Depth,Density
226.622337729879,1028.29202298389
228.609148035123,1028.30155222067
230.59593916756,1028.31090275071
232.582711128314,1028.31971749748
234.569463918508,1028.32924598042
236.556197539265,1028.33859568308
238.542911991706,1028.34758797177
240.529607276956,1028.35657988522
242.516283396137,1028.36557142347
244.502940350371,1028.37456258653
246.489578140782,1028.38373210576
248.47619676849,1028.39272255633
250.46279623462,1028.40189142877
252.449376540293,1028.41070233213
254.435937686631,1028.41969165741
256.422479674757,1028.42868060764
258.409002505792,1028.43749022469
260.39550618086,1028.4464783871
262.381990701081,1028.4560032459
264.368456067578,1028.46481172011
266.354902281472,1028.47397792265
268.341329343885,1028.48290204398
270.32773725594,1028.49296313948
272.314126018757,1028.50230772967
274.300495633457,1028.51183114575
276.286846101164,1028.52093344513
278.273177422997,1028.53063548254
280.259489600079,1028.5398000445
282.245782633529,1028.5486060292
284.232056524471,1028.55794908404
286.218311274024,1028.56729187557
288.20454688331,1028.57681359663
290.190763353449,1028.58537690234
292.176960685563,1028.59561491511
294.163138880773,1028.60477757561
296.149297940198,1028.61376069441
298.13543786496,1028.62292270901
300.12155865618,1028.63244298159
302.107660314978,1028.64100480451
304.093742842473,1028.65070389434
306.079806239788,1028.66022346267
308.065850508041,1028.66956348543
310.051875648354,1028.6783036743
312.037881661846,1028.68746385583
314.023868549637,1028.69698245912
316.009836312848,1028.7065008255
317.995784952598,1028.71559880938
319.981714470007,1028.72493736266
321.967624866196,1028.73529014106
323.953516142283,1028.74492511808
325.939388299389,1028.75426318927
327.925241338632,1028.76300141153
329.911075261133,1028.77233898443
331.896890068011,1028.78179382398
333.882685760385,1028.79077241712
335.868462339375,1028.79957130624
337.8542198061,1028.80890783762
339.839958161678,1028.81860282776
341.82567740723,1028.82769812844
343.811377543873,1028.83685461147
345.797058572728,1028.8456519804
347.782720494911,1028.85552547376
349.768363311544,1028.86408174696
351.753987023744,1028.87305764127
353.739591632629,1028.88304883452
355.725177139319,1028.89351567955
357.710743544932,1028.90338786323
359.696290850587,1028.91283947264
361.681819057401,1028.9218150269
363.667328166492,1028.93150727686
365.65281817898,1028.9419710937
367.638289095983,1028.95135882593
369.623740918617,1028.96098764382
371.609173648002,1028.9706789606
373.594587285255,1028.97977024798
375.579981831494,1028.9898190443
377.565357287837,1028.99908878097
379.550713655401,1029.00918923182
381.536050935305,1029.01982421322
383.521369128665,1029.02962854398
385.506668236599,1029.03972474837
387.491948260225,1029.05071124731
389.47720920066,1029.06022211432
391.46245105902,1029.07113935448
393.447673836425,1029.08165204731
395.432877533989,1029.0903835833
397.418062152831,1029.0995376555
399.403227694067,1029.10958186055
401.388374158815,1029.11820113843
403.373501548191,1029.12935752172
405.358609863311,1029.13962164793
407.343699105294,1029.14959657997
409.328769275254,1029.15939319327
411.313820374309,1029.16901164777
413.298852403575,1029.178342746
415.283865364169,1029.18749587906
417.268859257207,1029.19629320985
419.253834083804,1029.20633447381
421.238789845078,1029.21524110775
423.223726542144,1029.22468066616
425.208644176119,1029.23436575982
427.193542748118,1029.24416007271
429.178422259257,1029.25395388523
431.163282710653,1029.26339210177
433.14812410342,1029.27289872277
435.132946438674,1029.28222753006
437.117749717532,1029.29237519401
439.102533941108,1029.30245285428
441.087299110517,1029.31195872359
443.072045226877,1029.32086285307
445.056772291301,1029.33054567637
447.041480304905,1029.34115302194
449.026169268803,1029.35118987341
451.010839184112,1029.35980842596
452.995490051946,1029.36906598929
454.980121873421,1029.37892494375
456.964734649649,1029.38800475036
458.949328381748,1029.39779317252
460.933903070832,1029.40676534324
462.918458718014,1029.41662336053
464.90299532441,1029.42658815039
466.887512891134,1029.43609132763
468.872011419301,1029.44516970368
470.856490910024,1029.45414091335
472.840951364419,1029.46328897239
474.8253927836,1029.47243672412
476.80981516868,1029.48293188888
478.794218520773,1029.49317822161
480.778602840995,1029.50331704124
482.762968130457,1029.51334946913
484.747314390276,1029.52331029802
486.731641621563,1029.53422623992
488.715949825434,1029.54330196683
490.700239003001,1029.55262599705
492.684509155378,1029.56230340082
494.668760283678,1029.57162694863
496.652992389016,1029.58034818957
498.637205472504,1029.58967124562
500.621399535256,1029.59899404189
502.605574578384,1029.60849346155
504.589730603003,1029.61834640307
506.573867610224,1029.62724339409
508.557985601162,1029.63720115592
510.542084576928,1029.64723013379
512.526164538636,1029.65619810936
514.510225487399,1029.66509421973
516.494267424329,1029.67441530294
518.478290350538,1029.68408981259
520.46229426714,1029.69316210154
522.446279175247,1029.70301298047
524.430245075971,1029.71155437365
526.414191970425,1029.72122799645
528.39811985972,1029.73118334342
530.38202874497,1029.74032618995
532.365918627285,1029.75010415786
534.349789507779,1029.75924663161
536.333641387563,1029.76803518867
538.317474267749,1029.77753065893
540.301288149449,1029.78631848785
542.285083033774,1029.79545967742
544.268858921837,1029.80477748496
546.252615814748,1029.81338720022
548.23635371362,1029.82323536031
550.220072619564,1029.83237538069
552.203772533691,1029.84155048848
554.187453457113,1029.85192865311
556.17111539094,1029.8605374332
558.154758336285,1029.87102092988
560.138382294257,1029.88122130375
562.121987265969,1029.88975855406
564.105573252531,1029.89914542031
566.089140255053,1029.90821282002
568.072688274648,1029.9171741504
570.056217312425,1029.92613510701
572.039727369495,1029.93527269112
574.023218446968,1029.94423293888
576.006690545957,1029.95336988151
577.990143667569,1029.9623294205
579.973577812917,1029.97128858583
581.956992983111,1029.98024737752
583.940389179259,1029.98938300869
585.923766402474,1029.99834109178
587.907124653865,1030.0074760817
589.890463934541,1030.01643345625
591.873784245613,1030.025567805
593.857085588191,1030.03470184754
595.840367963384,1030.04383558389
597.823631372303,1030.05325491242
599.806875816056,1030.06416168937
601.790101295754,1030.07198446549
603.773307812505,1030.08182682448
605.756495367421,1030.09142241187
607.739663961608,1030.10020035683
609.722813596178,1030.10897784128
611.705944272239,1030.11793230628
613.6890559909,1030.1270638677
615.672148753271,1030.13672755951
617.65522256046,1030.14568109749
619.638277413577,1030.15445671601
621.621313313729,1030.16358705353
623.604330262027,1030.17253947163
625.587328259578,1030.18166916856
627.570307307492,1030.19019787662
629.553267406876,1030.1995046896
631.53620855884,1030.20898894112
633.519130764492,1030.21793981541
635.50203402494,1030.2267125426
637.484918341292,1030.23584044455
639.467783714657,1030.24514587214
641.450630146142,1030.25331705698
643.433457636857,1030.26326639792
645.416266187908,1030.27274899801
647.399055800403,1030.28216428994
649.381826475452,1030.29182425503
651.364578214161,1030.30077281554
653.347311017637,1030.31000969378
655.330024886989,1030.31966900047
657.312719823325,1030.3287276239
659.29539582775,1030.33785311165
661.278052901374,1030.34768956279
663.260691045304,1030.35621415156
665.243310260646,1030.36587236313
667.225910548508,1030.37464116574
669.208491909996,1030.38394319583
671.191054346219,1030.39288914842
673.173597858283,1030.40201268154
675.156122447294,1030.41077993494
677.13862811436,1030.42008082042
679.121114860587,1030.42860331285
681.103582687083,1030.43790369222
683.086031594953,1030.44720381397
685.068461585304,1030.45632558355
687.050872659244,1030.46538137985
689.033264817877,1030.47432454475
691.01563806231,1030.48362364544
692.997992393651,1030.49385961417
694.980327813004,1030.50369256184
696.962644321476,1030.51292517759
698.944941920172,1030.52264572224
700.9272206102,1030.53241192604
702.909480392665,1030.54182177516
704.891721268672,1030.55165354913
706.873943239327,1030.56035114387
708.856146305736,1030.56989277537
710.838330469005,1030.5789458779
712.820495730239,1030.58895477732
714.802642090544,1030.59765149911
716.784769551024,1030.60659207866
718.766878112786,1030.61588835473
720.748967776934,1030.62571846099
722.731038544574,1030.63530427381
724.71309041681,1030.64513388974
726.695123394748,1030.65365135775
728.677137479493,1030.66294659581
730.65913267215,1030.67330950319
732.641108973822,1030.68371682934
734.623066385616,1030.69443416202
736.605004908635,1030.70230634601
738.586924543985,1030.71277881107
740.568825292769,1030.72253941715
742.550707156092,1030.73247720718
744.53257013506,1030.74152628856
746.514414230774,1030.74999884049
748.496239444341,1030.76317426854
750.478045776865,1030.77392715894
752.459833229448,1030.78275797287
754.441601803196,1030.79563533407
756.423351499212,1030.80563765996
758.4050823186,1030.81362199084
760.386794262464,1030.82291545635
762.368487331907,1030.83227803644
764.350161528034,1030.84167879216
766.331816851947,1030.85150302828
768.313453304751,1030.86037180114
770.295070887548,1030.86930973942
772.276669601442,1030.87931053247
774.258249447537,1030.8889567366
776.239810426935,1030.89952602947
778.221352540739,1030.90917180221
780.202875790053,1030.91899438391
782.18438017598,1030.92740032658
784.165865699623,1030.93803778425
786.147332362084,1030.948320205
788.128780164466,1030.95743412378
790.110209107872,1030.96608677542
792.091619193404,1030.97619199319
794.073010422166,1030.98512808517
796.054382795259,1030.99441787488
798.035736313786,1031.00335329979
800.017070978849,1031.01175699829
801.998386791551,1031.02246278753
803.979683752993,1031.03228280802
805.960961864278,1031.04132459616
807.942221126508,1031.051036826
809.923461540785,1031.05997067891
811.904683108211,1031.06925848061
813.885885829887,1031.07819166671
815.867069706916,1031.08670097288
817.848234740398,1031.09598797814
819.829380931436,1031.10598363245
821.810508281132,1031.11615621132
823.791616790586,1031.12526542312
825.772706460899,1031.1353682588
827.753777293174,1031.14476203925
829.734829288512,1031.15422507459
831.715862448013,1031.16421920757
833.69687677278,1031.17414336307
835.677872263912,1031.18296708683
837.658848922511,1031.192891
839.639806749677,1031.20199883624
841.620745746513,1031.21110636852
843.601665914117,1031.22021359683
845.582567253591,1031.22932052122
847.563449766036,1031.23835802185
849.544313452552,1031.247996009
851.525158314239,1031.25657060783
853.505984352198,1031.26656259228
855.48679156753,1031.27595365188
857.467579961334,1031.2867612243
859.44834953471,1031.29845200144
861.429100288759,1031.30826560258
863.409832224581,1031.31577864846
865.390545343274,1031.32729110696
867.371239645941,1031.33692716531
869.35191513368,1031.34656300779
871.332571807591,1031.35559761533
873.313209668773,1031.3647024345
875.293828718328,1031.37380695
877.274428957352,1031.38344193449
879.255010386947,1031.39307670331
881.235573008211,1031.40228721254
883.216116822244,1031.41192155508
885.196641830145,1031.42120188699
887.177148033014,1031.43065888629
889.157635431948,1031.43976178693
891.138104028048,1031.44950206167
893.118553822412,1031.45825073239
895.098984816139,1031.46788378731
897.079397010328,1031.47716271851
899.059790406077,1031.48626440673
901.040165004486,1031.49582693301
903.020520806652,1031.50545913204
905.000857813675,1031.5143832287
906.981176026652,1031.52376816676
908.961475446682,1031.53269180725
910.941756074864,1031.54161507581
912.922017912294,1031.55089210785
914.902260960073,1031.56151537164
916.882485219298,1031.57196054893
918.862690691066,1031.58258146606
920.842877376475,1031.59489574249
922.823045276624,1031.60336120025
924.80319439261,1031.6162010786
926.783324725531,1031.62628724914
928.763436276485,1031.63679808562
930.743529046569,1031.64899645358
932.72360303688,1031.65943176244
934.703658248516,1031.66747643202
936.683694682574,1031.67745715139
938.663712340152,1031.68957609476
940.643711222347,1031.69948106872
942.623691330255,1031.71184418977
944.603652664975,1031.72102080906
946.583595227602,1031.73285462424
948.563519019234,1031.74451004661
950.543424040968,1031.75441080862
952.5233102939,1031.77080250981
954.503177779127,1031.77903119994
956.483026497746,1031.79566679399
958.462856450853,1031.81834211729
960.442667639544,1031.82762194011
962.422460064917,1031.83872064715
964.402233728067,1031.85370541993
966.381988630091,1031.86531443897
968.361724772084,1031.87786536431
970.341442155143,1031.8917039124
972.321140780364,1031.90295721151
974.300820648843,1031.91206650613
976.280481761676,1031.92211541772
978.260124119959,1031.9340521597
980.239747724787,1031.94564252113
982.219352577256,1031.96046523491
984.198938678461,1031.9722163658
986.178506029499,1031.98303588281
988.158054631463,1031.9925636027
990.137584485452,1032.00277371146
992.117095592558,1032.01273816224
994.096587953878,1032.02311762025
996.076061570506,1032.03468909492
998.055516443538,1032.04769105912
1000.03495257407,1032.05976466364
1002.01436996319,1032.0711554394
1003.99376861201,1032.08179585837
1005.9731485216,1032.09209639876
1007.95250969308,1032.10178710988
1009.93185212753,1032.11106921815
1011.91117582604,1032.12001173125
1013.89048078972,1032.12861440584
1015.86976701965,1032.13823514218
1017.84903451693,1032.14717661503
1019.82828328266,1032.15601790009
1021.80751331793,1032.16529842747
1023.78672462383,1032.17450846263
1025.76591720146,1032.18283948299
1027.74509105191,1032.19364805403
1029.72424617627,1032.20292763912
