Salinity[psu],Temperature[celsius],Pressure[dbar],Depth[m],Density[kg_m3]
34.86,20.49,204.9,203.6732887634824,1025.418299714864
34.87,20.48,205.3,204.07069666491415,1025.4303452606223
34.87,20.46,205.8,204.56745546245415,1025.4379132477686
34.87,20.45,206.3,205.06421306084405,1025.4427823842784
34.87,20.44,206.8,205.56096946010146,1025.4476507975844
34.87,20.44,207.2,205.95837371614377,1025.4493888862798
34.87,20.44,207.6,206.3557772047615,1025.4511269607979
34.87,20.44,208.0,206.75317992596365,1025.4528650211387
34.87,20.44,208.3,207.05123146325423,1025.4541685570907
34.88,20.43,208.6,207.34928256888233,1025.4657767327424
34.86,20.43,208.9,207.64733324285186,1025.4518615305385
34.85,20.43,209.2,207.94538348516656,1025.445555805257
34.86,20.42,209.5,208.24343329583024,1025.4571630298467
34.87,20.41,209.8,208.54148267484663,1025.4687698032142
34.87,20.39,210.1,208.83953162221962,1025.4754584852722
34.87,20.37,210.5,209.23692954727807,1025.482578590838
34.86,20.35,211.0,209.73367587451568,1025.4825197564337
34.85,20.34,211.5,210.23042100278593,1025.4797702867274
34.86,20.34,211.9,210.62781624215737,1025.489119220957
34.88,20.33,212.4,211.12455921233044,1025.50920089354
34.87,20.32,212.8,211.5219527252469,1025.5060153296974
34.86,20.31,213.2,211.91934547086467,1025.5028288139076
34.86,20.3,213.6,212.3167374491927,1025.507252329226
34.86,20.29,214.0,212.71412866024008,1025.5116751041617
34.86,20.3,214.5,213.2108665950743,1025.5111640481798
34.87,20.3,214.9,213.6082560797729,1025.5205135184715
34.87,20.28,215.3,214.00564479721987,1025.5276202415794
34.87,20.26,215.8,214.50237961509495,1025.5351585138721
34.86,20.25,216.2,214.89976660625902,1025.5319668790492
34.86,20.24,216.6,215.29715283020064,1025.5363860031207
34.87,20.22,216.9,215.59519199467277,1025.5506605377163
34.86,20.2,217.2,215.89323072759106,1025.549707838958
34.86,20.19,217.6,216.29061503351636,1025.5541231716636
34.86,20.18,218.1,216.78734433706194,1025.5589725098755
34.85,20.16,218.6,217.28407244188932,1025.558882392519
34.85,20.15,219.0,217.681454062686,1025.5632946152655
34.86,20.13,219.4,218.0788349163234,1025.5779908418888
34.86,20.12,219.8,218.47621500281022,1025.582400932903
34.84,20.13,220.2,218.87359432215575,1025.5662429041254
34.83,20.12,220.6,219.27097287436882,1025.563039606064
34.83,20.1,221.1,219.7676949858689,1025.5705524356313
34.84,20.07,221.6,220.2644158987562,1025.588342638074
34.86,20.05,222.1,220.76113561304825,1025.6110764595305
34.88,20.03,222.6,221.25785412876257,1025.6338084599556
34.88,19.99,223.0,221.65522807836996,1025.6461963992085
34.86,19.95,223.4,222.0526012609078,1025.6433399715418
34.84,19.93,223.8,222.44997367638507,1025.6351602130178
34.84,19.92,224.2,222.84734532481087,1025.6395548831972
34.84,19.92,224.6,223.24471620619408,1025.6412949721982
34.84,19.92,224.9,223.54274386386524,1025.6426000296292
34.85,19.91,225.3,223.94011340294568,1025.6546101677086
34.84,19.88,225.8,224.43682424817834,1025.6571261309114
34.84,19.87,226.2,224.83419206148125,1025.6615170842545
34.84,19.86,226.6,225.23155910778658,1025.6659072940292
34.84,19.85,226.9,225.52958388917872,1025.6698616735857
34.83,19.86,227.2,225.82760823914356,1025.6609009845095
34.8,19.88,227.5,226.12563215768492,1025.6340565191108
34.73,19.93,227.9,226.52299671131001,1025.569225175772
34.67,20.0,228.4,227.0197013248057,1025.5071188613565
34.67,20.03,228.9,227.51640473994493,1025.5013135386357
34.72,19.97,229.3,227.91376660925135,1025.557078544377
34.77,19.91,229.7,228.31112771162978,1025.6128242183354
34.8,19.88,230.1,228.70848804708916,1025.6453679668286
34.81,19.88,230.5,229.10584761563862,1025.6547242759893
34.78,19.88,230.9,229.50320641728703,1025.6336161833756
34.77,19.88,231.3,229.90056445204345,1025.627740401592
34.77,19.87,231.6,230.19858247484316,1025.6316958814693
34.79,19.85,231.9,230.49660006627508,1025.6535321312867
34.81,19.83,232.2,230.7946172263427,1025.6753665195472
34.8,19.82,232.6,231.19197276876199,1025.6721368285748
34.79,19.82,233.1,231.6886661183989,1025.6666954404639
34.8,19.78,233.5,232.08601993540972,1025.6866318835457
34.82,19.75,233.9,232.4833729855868,1025.7115341674396
34.82,19.74,234.3,232.88072526893913,1025.7159154498913
34.82,19.73,234.7,233.27807678547595,1025.720295987973
34.81,19.71,235.1,233.675427535206,1025.7196955326967
34.81,19.71,235.5,234.0727775181384,1025.7214363501325
34.82,19.71,235.9,234.47012673428205,1025.7307956110988
34.82,19.71,236.3,234.86747518364592,1025.732536377234
34.8,19.71,236.7,235.26482286623894,1025.7190403469965
34.78,19.71,237.1,235.66216978207035,1025.7055445612334
34.79,19.69,237.6,236.1588523486144,1025.7206125417722
34.81,19.66,238.1,236.65553371712483,1025.7459312465523
34.8,19.64,238.5,237.05287794936066,1025.7453191280072
34.8,19.62,238.9,237.4502214148752,1025.7523229234423
34.81,19.6,239.3,237.84756411367732,1025.7669434802915
34.81,19.59,239.7,238.24490604577608,1025.771313405772
34.81,19.6,240.0,238.54291199170643,1025.7699906071098
34.82,19.6,240.4,238.94025258209587,1025.7793516827558
34.82,19.6,240.8,239.33759240580656,1025.7810928414046
34.81,19.6,241.2,239.7349314628475,1025.7752141518015
34.81,19.58,241.6,240.13226975322786,1025.7822123611043
34.81,19.55,242.0,240.52960727695637,1025.7918330957993
34.81,19.55,242.3,240.82760991664296,1025.7931391296709
34.81,19.56,242.7,241.22494609875255,1025.7922547413184
34.82,19.53,243.1,241.62228151423503,1025.8094917571061
34.82,19.48,243.4,241.92028257275334,1025.8239069850404
34.83,19.45,243.8,242.3176166466602,1025.8411263224598
34.84,19.43,244.2,242.71494995396463,1025.8557237908124
34.83,19.41,244.6,243.1122824946757,1025.8550734072235
34.82,19.37,245.1,243.60894709255632,1025.860078118681
34.81,19.35,245.7,244.20494302895742,1025.860288000431
34.79,19.33,246.2,244.70160499176595,1025.852435105525
34.77,19.32,246.6,245.09893369964482,1025.841536897673
34.75,19.32,246.9,245.39692972751195,1025.8275965932125
34.76,19.3,247.3,245.79425709395275,1025.842172909731
34.78,19.29,247.7,246.19158369386975,1025.861767493263
34.79,19.26,248.1,246.58890952727185,1025.8789424647935
34.8,19.23,248.4,246.8869033993036,1025.8956754259157
34.8,19.19,248.7,247.18489684017948,1025.907372814429
34.8,19.18,249.1,247.58222075733389,1025.9117113386003
34.83,19.18,249.4,247.88021319219453,1025.9358961034675
34.83,19.19,249.7,248.1782051959121,1025.9346072444694
34.8,19.18,250.0,248.47619676849027,1025.9156331364136
34.79,19.17,250.4,248.87351819460662,1025.9123451507317
34.79,19.17,250.8,249.27083885426876,1025.9140882090014
34.8,19.17,251.2,249.66815874748565,1025.9234570514864
34.8,19.17,251.6,250.06547787426638,1025.92520005822
34.81,19.14,252.0,250.46279623461987,1025.9423494850607
34.81,19.11,252.4,250.860113828555,1025.9518658517616
34.81,19.1,252.9,251.35675974321194,1025.956634385882
34.81,19.1,253.4,251.85340446037196,1025.9588134875396
34.81,19.09,253.9,252.35004798005244,1025.9635813323116
34.81,19.08,254.3,252.74736193362355,1025.9679126101555
34.81,19.06,254.7,253.14467512082783,1025.9748294925491
34.81,19.04,255.1,253.5419875416745,1025.981743213287
34.8,19.01,255.5,253.9392991961725,1025.9836079559286
34.78,18.99,256.0,254.4359376866308,1025.9756927788235
34.78,18.96,256.5,254.93257497970092,1025.985608242284
34.79,18.92,256.9,255.32988395204907,1026.0052842292184
34.8,18.9,257.2,255.62786517841997,1026.0193686840423
34.81,18.89,257.5,255.9258459737462,1026.030878952381
34.83,18.88,257.8,256.2238263380317,1026.0500188292062
34.83,18.85,258.2,256.62113281991077,1026.0594740106205
34.81,18.81,258.7,257.11776484468066,1026.0566620618952
34.8,18.79,259.2,257.61439567215706,1026.0563408279077
34.79,18.79,259.7,258.1110253023573,1026.050890451949
34.79,18.8,260.1,258.50832814449063,1026.0500710895465
34.79,18.79,260.5,258.9056302203873,1026.0543798278225
34.8,18.79,260.9,259.3029315300566,1026.06375566066
34.8,18.78,261.3,259.7002320735073,1026.0680638189167
34.79,18.76,261.6,259.9982069782698,1026.066865334156
34.78,18.74,262.0,260.3955061808596,1026.0660993031472
34.78,18.72,262.4,260.7928046172557,1026.072961651976
34.79,18.7,262.8,261.19010228746686,1026.0874532537925
34.79,18.69,263.2,261.5873991915021,1026.0917543466287
34.79,18.68,263.6,261.98469532937054,1026.0960546868612
34.79,18.67,263.9,262.28266692998005,1026.099917979622
34.78,18.66,264.1,262.48131442429735,1026.0957112094056
34.79,18.66,264.5,262.8786088383229,1026.1050894126936
34.81,18.65,265.0,263.37522577847466,1026.1250901192502
34.81,18.64,265.6,263.9711645265224,1026.1302603539316
34.8,18.64,266.2,264.56710155081566,1026.125244925086
34.8,18.63,266.8,265.1630368513848,1026.130414365582
34.79,18.63,267.3,265.6596482851473,1026.1249626225715
34.79,18.63,267.8,266.1562585219176,1026.1271441988692
34.78,18.62,268.2,266.55354584951135,1026.123806856191
34.77,18.6,268.7,267.05015393174017,1026.1234537270786
34.76,18.58,269.1,267.44743953572333,1026.1226605452478
34.78,18.58,269.6,267.9440454634673,1026.1401101876213
34.81,18.57,270.1,268.4406501942998,1026.1677409712613
34.82,18.56,270.6,268.9372537282384,1026.1801034240814
34.8,18.54,271.1,269.43385606530046,1026.1721067021099
34.78,18.52,271.6,269.9304572055038,1026.164105858323
34.78,18.5,272.0,270.32773725593967,1026.1709344084986
34.77,18.48,272.3,270.6256967910988,1026.1696879866756
34.77,18.47,272.6,270.9236558954038,1026.173535810001
34.78,18.46,272.9,271.2216145688584,1026.1850184520406
34.78,18.45,273.2,271.51957281146656,1026.1888648673885
34.78,18.44,273.5,271.8175306232321,1026.1927105080792
34.78,18.44,273.8,272.1154880041587,1026.194020060942
34.77,18.44,274.1,272.41344495425005,1026.1876937651327
34.77,18.43,274.5,272.81072021752385,1026.1919750829447
34.77,18.43,274.9,273.2079947148842,1026.1937211923316
34.77,18.43,275.2,273.50595008527927,1026.1950307650025
34.78,18.42,275.5,273.8039050248568,1026.2065109397208
34.78,18.42,275.8,274.10185953362065,1026.2078205186658
34.78,18.41,276.0,274.30049563345744,1026.2112274790443
34.77,18.4,276.3,274.598449424207,1026.2074338422872
34.77,18.39,276.7,274.9957204750679,1026.2117121997794
34.77,18.38,277.1,275.3929907600649,1026.2159898024581
34.78,18.37,277.4,275.6909429712196,1026.227466828123
34.77,18.37,277.6,275.8895775393283,1026.2207032318936
34.77,18.36,277.8,276.08821191597605,1026.2241061508041
34.78,18.35,278.0,276.28684610116386,1026.2351453157464
34.79,18.34,278.2,276.4854800948929,1026.2461840192077
34.79,18.34,278.4,276.6841138971645,1026.247057225656
34.78,18.33,278.6,276.88274750797956,1026.2428207015002
34.77,18.32,278.9,277.1806975652235,1026.239019762172
34.77,18.32,279.2,277.4786471916968,1026.240329666749
34.77,18.32,279.4,277.677280036697,1026.2412029320035
34.77,18.31,279.6,277.8759126902465,1026.24460195435
34.77,18.3,279.9,278.1738613116026,1026.2484368330176
34.77,18.29,280.2,278.47180950220053,1026.252270935734
34.77,18.29,280.5,278.7697572620441,1026.2535809255946
34.77,18.29,280.7,278.9683888626337,1026.2544542477046
34.77,18.28,281.0,279.2663359045617,1026.2582876277656
34.77,18.28,281.3,279.5642825157454,1026.2595976362682
34.77,18.28,281.6,279.86222869618854,1026.260907636736
34.77,18.28,281.9,280.160174445895,1026.262217629169
34.77,18.29,282.3,280.5574347754752,1026.2614406960338
34.77,18.3,282.6,280.85537952014397,1026.26022616439
34.77,18.29,283.0,281.25263850968764,1026.2644971953157
34.77,18.29,283.4,281.6498967335086,1026.2662437466952
34.77,18.28,283.9,282.14646843650075,1026.270950706729
34.76,18.27,284.4,282.64303894308256,1026.2680190264205
34.77,18.28,284.9,283.13960825327143,1026.2753171116053
34.78,18.29,285.4,283.6361763670852,1026.2826138567505
34.77,18.29,286.0,284.2320565244708,1026.2775959825358
34.77,18.27,286.6,284.8279349591316,1026.285263098601
34.75,18.25,287.2,285.42381167109755,1026.2776510339893
34.72,18.22,287.8,286.0196866603992,1026.264915137524
34.72,18.2,288.4,286.6155599270666,1026.272569900695
34.74,18.17,289.0,287.21143147113025,1026.298014072598
34.73,18.15,289.6,287.8073012926202,1026.2980221778416
34.74,18.14,290.1,288.30385816136226,1026.3103577473091
34.75,18.12,290.6,288.800413833911,1026.32520366718
34.75,18.1,291.1,289.2969683102843,1026.3324068672378
34.74,18.1,291.7,289.8928321030049,1026.3273877400386
34.71,18.12,292.2,290.38938394785333,1026.301633725171
34.7,18.14,292.7,290.8859345965823,1026.2911568629668
34.71,18.13,293.3,291.4817937962037,1026.3039281884626
34.74,18.11,293.9,292.0776512734685,1026.3344885086915
34.75,18.1,294.6,292.77281615345026,1026.3476955017754
34.76,18.09,295.3,293.4679786892023,1026.3609020692795
34.78,18.06,296.1,294.2624472882097,1026.3871999781577
34.78,18.0,296.9,295.0569128255005,1026.40571877105
34.76,17.96,297.7,295.8513753011467,1026.4039292613243
34.74,17.93,298.5,296.64583471521985,1026.3996300382353
34.73,17.9,299.2,297.3409841911435,1026.402527914601
34.74,17.87,299.9,298.0361313231535,1026.4207043436268
34.74,17.84,300.4,298.53266355385205,1026.4303565544542
34.73,17.83,300.8,298.9298884774108,1026.426948394775
34.74,17.82,301.2,299.32711263564573,1026.4388272519552
34.75,17.81,301.6,299.724336028566,1026.4507056675143
34.78,17.79,302.0,300.1215586561801,1026.4803572303344
34.78,17.75,302.4,300.5187805184976,1026.4920362403936
34.75,17.71,302.8,300.91600161552714,1026.480764484341
34.72,17.69,303.2,301.31322194727755,1026.464527968749
34.72,17.67,303.5,301.6111366938816,1026.4707880565466
34.72,17.64,303.8,301.90905101002494,1026.479516016111
34.71,17.61,304.0,302.10766031497764,1026.480151913148
34.72,17.59,304.2,302.30626942861727,1026.493608585561
34.72,17.56,304.4,302.50487835094503,1026.501879110973
34.73,17.54,304.6,302.70348708196207,1026.5153285965996
34.73,17.53,304.8,302.9020956216694,1026.5186655820519
34.71,17.52,305.1,303.2000080725273,1026.5071420442375
34.71,17.51,305.4,303.49792009294464,1026.5109146602706
34.72,17.5,305.6,303.6965278674246,1026.521897838139
34.73,17.49,305.8,303.89513545060043,1026.5328805534132
34.73,17.48,306.0,304.0937428424733,1026.536213529548
34.71,17.47,306.2,304.29235004304445,1026.524246964005
34.71,17.46,306.4,304.4909570523149,1026.5275780221405
34.72,17.46,306.7,304.78886720753417,1026.536540283387
34.71,17.45,307.0,305.08677693233324,1026.5326586928668
34.72,17.44,307.3,305.3846862267157,1026.5440755726331
34.73,17.43,307.6,305.68259509068565,1026.5554920011566
34.72,17.42,307.9,305.98050352424656,1026.5516077249115
34.71,17.41,308.1,306.17910890750636,1026.5472847640792
34.72,17.41,308.4,306.4770166237274,1026.5562479066994
34.72,17.4,308.7,306.7749239095498,1026.5600120441002
34.72,17.4,308.9,306.97352852765613,1026.560887345173
34.72,17.41,309.1,307.1721329544768,1026.5593113663701
34.72,17.41,309.4,307.47003923604984,1026.5606242642189
34.72,17.41,309.8,307.86724694199165,1026.5623747821414
34.72,17.42,310.3,308.3637554984669,1026.562110606783
34.72,17.42,310.8,308.8602628594564,1026.5642986422245
34.72,17.42,311.3,309.35676902497755,1026.5664866552709
34.71,17.42,311.7,309.753973096669,1026.5605872086971
34.7,17.42,312.1,310.15117640328106,1026.554687835834
34.71,17.4,312.4,310.4490783811619,1026.568554406355
34.72,17.38,312.8,310.84628034890625,1026.5828560009636
34.72,17.36,313.3,311.3427817327293,1026.589941902646
34.71,17.36,313.7,311.7399819791126,1026.5840418516075
34.72,17.35,314.1,312.1371814604613,1026.5958908718897
34.72,17.34,314.5,312.5343801767841,1026.6000884216776
34.72,17.34,314.9,312.9315781280902,1026.6018391461807
34.72,17.33,315.3,313.3287753143884,1026.6060359739622
34.72,17.32,315.7,313.72597173568766,1026.610232038301
34.71,17.3,316.1,314.1231673919971,1026.6092194345874
34.71,17.28,316.5,314.5203622833253,1026.6158548418648
34.71,17.25,316.9,314.9175564096817,1026.6249263006346
34.7,17.23,317.3,315.31474977107496,1026.6239009737603
34.69,17.23,317.6,315.61264429011834,1026.617561904662
34.69,17.21,317.9,315.91053837887875,1026.6237475417295
34.68,17.18,318.2,316.20843203736007,1026.6247097090748
34.67,17.16,318.6,316.60562291268525,1026.6236711409254
34.67,17.15,318.9,316.9035155671967,1026.6274152020474
34.68,17.14,319.2,317.2014077914415,1026.6388123216889
34.69,17.1,319.4,317.4000023685697,1026.6570527286262
34.69,17.07,319.6,317.59859675447103,1026.6652027097264
34.7,17.06,319.9,317.89648797477537,1026.6765949955895
34.7,17.05,320.2,318.1943787648258,1026.680331430776
34.69,17.05,320.5,318.49226912462603,1026.6739902362876
34.7,17.04,320.8,318.79015905418,1026.6853812585568
34.71,17.04,321.1,319.0880485534912,1026.6943509429332
34.71,17.03,321.3,319.2866413140103,1026.6976479564003
34.71,17.03,321.6,319.5845300962591,1026.6989621400662
34.71,17.02,321.9,319.8824184482752,1026.7026964502845
34.71,17.02,322.1,320.08101044393646,1026.7035725911003
34.7,17.01,322.3,320.27960224838614,1026.6992121158944
34.69,17.01,322.5,320.47819386162524,1026.6924324035156
34.7,17.0,322.7,320.6767852836549,1026.7033828112812
34.69,17.0,322.9,320.8753765144763,1026.6966029776088
34.69,16.99,323.1,321.07396755409053,1026.6998965572031
34.69,16.99,323.4,321.3718537550008,1026.7012108977071
34.69,16.99,323.8,321.76903468700004,1026.7029633391478
34.69,16.99,324.2,322.1662148541906,1026.704715766229
34.69,16.98,324.6,322.56339425658166,1026.7088849020581
34.69,16.98,324.9,322.86127830648064,1026.7101992446167
34.69,16.98,325.2,323.15916192618863,1026.7115135790978
34.69,16.98,325.5,323.4570451157095,1026.7128279055016
34.69,16.97,325.9,323.85422203256377,1026.7169963696883
34.69,16.98,326.4,324.3506921031868,1026.7167708362501
34.69,16.98,326.9,324.84716097888753,1026.7189613219216
34.69,16.98,327.4,325.3436286596834,1026.7211517851574
34.69,16.99,327.9,325.84009514559193,1026.720925036026
34.69,16.99,328.4,326.33656043663046,1026.723115383665
34.69,16.98,328.9,326.83302453281664,1026.7277230402537
34.69,16.97,329.5,327.4287798710597,1026.732768036768
34.7,16.97,330.1,328.02453348877066,1026.74305263347
34.7,16.97,330.7,328.6202853859798,1026.7456810635308
34.7,16.97,331.3,329.21603556271737,1026.748309461287
34.69,16.96,331.9,329.8117840190136,1026.7456978607236
34.69,16.95,332.6,330.50682171028615,1026.7511796461472
34.69,16.94,333.3,331.2018570599361,1026.7566607203978
34.69,16.94,333.9,331.7975997816461,1026.7592892688172
34.69,16.93,334.5,332.3933407830459,1026.764331582166
34.69,16.93,335.1,332.9890800641655,1026.7669601510145
34.69,16.93,335.7,333.584817625035,1026.7695886875556
34.69,16.92,336.3,334.18055346568497,1026.774630378554
34.68,16.93,337.1,334.9748652440397,1026.7680655071226
34.68,16.94,337.9,335.76917396435147,1026.7691560067597
34.68,16.93,338.7,336.5634796266918,1026.775074674288
34.69,16.91,339.5,337.35778223113243,1026.7910617508471
34.69,16.9,340.3,338.15208177774485,1026.7969783928288
34.69,16.9,341.0,338.84709137271244,1026.8000449868741
34.68,16.9,341.6,339.4428120194006,1026.7950169228623
34.68,16.91,342.3,340.1378172667479,1026.7956713370186
34.69,16.9,343.1,340.9321061115259,1026.8092445051805
34.69,16.89,343.9,341.72639189879806,1026.8151606474676
34.69,16.88,344.7,342.520674628636,1026.8210760937507
34.68,16.86,345.4,343.21566950924887,1026.8213050646393
34.68,16.84,346.1,343.91066204911664,1026.8291876116596
34.68,16.83,346.8,344.605652248287,1026.83466119693
34.68,16.82,347.4,345.20135627032244,1026.8396959274282
34.68,16.82,348.1,345.89634212261086,1026.8427629133207
34.66,16.81,348.9,346.69060880209383,1026.8333581816305
34.67,16.78,349.7,347.4848724245901,1026.851731370555
34.68,16.75,350.4,348.17985058664635,1026.8696601137863
34.68,16.73,351.1,348.8748264082999,1026.8775257958946
34.69,16.72,351.8,349.56979988959876,1026.890650276463
34.67,16.69,352.5,350.26477103059085,1026.8855884564834
34.66,16.64,353.1,350.860458717356,1026.8925215564097
34.67,16.61,353.7,351.45614468477754,1026.90997972587
34.67,16.6,354.3,352.05182893288566,1026.9149977292316
34.66,16.6,355.0,352.746791716031,1026.9104058474377
34.65,16.6,355.7,353.4417521590889,1026.9058140457576
34.65,16.61,356.4,354.1367102621073,1026.9064952171552
34.66,16.62,357.1,354.83166602513427,1026.9148354508352
34.65,16.61,357.8,355.52661944821745,1026.9126324707454
34.65,16.59,358.5,356.22157053140506,1026.9204760098178
34.67,16.59,359.1,356.8172410260934,1026.938427506322
34.67,16.59,359.7,357.4129098017402,1026.9410577345625
34.65,16.6,360.4,358.10785453402417,1026.926417957348
34.64,16.59,361.1,358.80279692659064,1026.9242134816902
34.65,16.57,361.7,359.39845997231697,1026.9392764960326
34.68,16.54,362.3,359.99412129913253,1026.9720429508898
34.7,16.51,362.9,360.58978090706756,1026.997143357509
34.69,16.49,363.6,361.28471494389146,1026.9973109878952
34.67,16.48,364.4,362.07892240700096,1026.9878732936324
34.66,16.47,365.3,362.97240215060634,1026.9865352965928
34.66,16.46,366.2,363.86587802707,1026.9928587542306
34.67,16.45,367.1,364.75935003649414,1027.0068440112725
34.67,16.44,367.9,365.5535441318832,1027.0127277054337
34.66,16.44,368.6,366.2484614590563,1027.0081347011678
34.64,16.43,369.1,366.7448295463266,1026.9973767869792
34.65,16.42,369.6,367.24119644016747,1027.0096058868457
34.66,16.4,370.2,367.8368351374743,1027.0246454638022
34.66,16.4,370.8,368.432472116298,1027.0272767757522
34.65,16.39,371.5,369.12737975299444,1027.0250550890996
34.65,16.39,372.3,369.92155704519234,1027.0285635684104
34.66,16.37,373.1,370.7157312824971,1027.0444763034652
34.65,16.36,374.0,371.60917364800207,1027.043129295071
34.64,16.36,374.8,372.4033413938966,1027.0389744796996
34.65,16.36,375.5,373.0982356657682,1027.0497079626064
34.66,16.37,376.2,373.7931275989563,1027.0580716078744
34.65,16.37,376.9,374.4880171935089,1027.053478187884
34.66,16.36,377.6,375.18290444947394,1027.066581092512
34.67,16.35,378.4,375.97705844991873,1027.0801221271197
34.66,16.34,379.1,376.6719406947861,1027.0778969095072
34.64,16.32,379.8,377.3668206012163,1027.0703735371274
34.65,16.29,380.4,377.96243008841657,1027.0877637714586
34.66,16.25,381.1,378.6573056521624,1027.1079471477983
34.65,16.23,381.8,379.35217887760825,1027.1080718652015
34.64,16.23,382.5,380.0470497648019,1027.1034775622404
34.64,16.23,383.3,380.8411850584903,1027.1069871613602
34.63,16.22,384.2,381.734583613517,1027.1056285085222
34.62,16.2,385.0,382.5287124177332,1027.1061866379891
34.62,16.17,385.8,383.3228381681917,1027.1167607479003
34.64,16.16,386.5,384.0176956948637,1027.1375174385055
34.64,16.17,387.2,384.7125508836053,1027.13823526143
34.63,16.15,387.9,385.40740373446425,1027.1383466960524
34.62,16.11,388.6,386.1022542474887,1027.1431533788736
34.62,16.09,389.3,386.7971024227263,1027.1509208540563
34.62,16.08,389.9,387.3926847122789,1027.1559005900963
34.65,16.08,390.6,388.0875285460398,1027.1819743599774
34.65,16.08,391.4,388.88163292219804,1027.1854850858551
34.64,16.07,392.2,389.6757342451708,1027.183674973217
34.63,16.05,392.9,390.370570398262,1027.1837696714613
34.62,16.05,393.5,390.96614238331375,1027.1787353992954
34.63,16.05,394.1,391.5617126510542,1027.1890361645164
34.62,16.04,394.7,392.1572812015136,1027.1863456967214
34.6,16.03,395.3,392.7528480347222,1027.1759865784595
34.59,16.03,395.9,393.34841315070986,1027.1709523846887
34.59,16.03,396.6,394.0432369490263,1027.1740247075434
34.61,16.02,397.3,394.7380584101034,1027.194774337171
34.63,16.01,398.1,395.5321372180416,1027.2159628205718
34.62,15.98,399.0,396.4254722281806,1027.219265065042
34.6,15.96,399.8,397.21954454945745,1027.2121151813633
34.6,15.94,400.5,397.914355326622,1027.2198598944778
34.61,15.91,401.2,398.60916376681405,1027.2376038648304
34.61,15.9,402.0,399.4032276940673,1027.2434484471717
34.59,15.88,402.8,400.1972885690825,1027.236283534331
34.59,15.84,403.5,400.8920893309878,1027.2486703536601
34.61,15.81,404.1,401.48763098131457,1027.273622953286
34.62,15.8,404.7,402.0831709148628,1027.286252956771
34.61,15.79,405.3,402.67870913166286,1027.2835400025251
34.59,15.76,406.0,403.37350154819075,1027.2782355627398
34.61,15.73,406.7,404.06829162812227,1027.3036104359958
34.63,15.73,407.4,404.76307937150546,1027.3220294601927
34.63,15.73,408.1,405.45786477838834,1027.3251040015325
34.59,15.72,408.8,406.1526478488183,1027.299807544553
34.53,15.7,409.5,406.84742858284363,1027.2614803702086
34.54,15.66,410.1,407.44295306674286,1027.281038874511
34.58,15.63,410.7,408.03847583416507,1027.321297742766
34.6,15.63,411.5,408.8325035207049,1027.340159781573
34.61,15.62,412.4,409.7257810207016,1027.3540968002624
34.61,15.59,413.3,410.6190546588853,1027.3649740383432
34.59,15.55,414.2,411.51232443535764,1027.3627978737147
34.59,15.53,415.0,412.30633877259595,1027.3709172153874
34.6,15.52,415.7,413.00109881484036,1027.3839694017902
34.6,15.51,416.4,413.695856521152,1027.3893457866893
34.6,15.47,417.1,414.3906118915785,1027.401613925111
34.62,15.43,417.8,415.085364926168,1027.4292221434873
34.61,15.43,418.4,415.68086566814515,1027.4241829438895
34.56,15.45,419.0,416.27636469406247,1027.3838515324371
34.54,15.46,419.6,416.87186200394996,1027.3688427992502
34.57,15.46,420.2,417.4673575978376,1027.3945077068706
34.59,15.43,420.9,418.1621002885807,1027.419819354135
34.58,15.36,421.6,418.85684064374624,1027.4312489723811
34.56,15.31,422.4,419.65082676124916,1027.4308329504495
34.55,15.28,423.1,420.3455621117674,1027.4330750741774
34.56,15.25,423.7,420.9410476962575,1027.4502275621464
34.59,15.21,424.3,421.53653156495403,1027.4850078269055
34.58,15.18,425.0,422.2312605765675,1027.4872248152074
34.54,15.13,425.7,422.9259872528838,1027.470924965121
34.54,15.1,426.4,423.6207115939509,1027.4808001451354
34.55,15.09,427.1,424.31543359981663,1027.4938257473018
34.52,15.1,427.9,425.1093987471516,1027.4720377843792
34.51,15.08,428.8,426.00260589229333,1027.4728420760875
34.55,15.04,429.7,426.8958091774753,1027.5165733157494
34.57,14.99,430.5,427.6897644128149,1027.5467457559091
34.56,14.95,431.2,428.3844727420335,1027.5511562387708
34.53,14.9,431.9,429.07917873637854,1027.5424294527825
34.56,14.85,432.5,429.67463915891364,1027.5793505806544
34.59,14.79,433.1,430.2700978660968,1027.61849409347
34.56,14.74,433.7,430.86555485795816,1027.609252291602
34.53,14.7,434.4,431.56025251386063,1027.5981962837939
34.49,14.7,435.1,432.2549478351084,1027.5705278856633
34.5,14.71,435.7,432.85039910944823,1027.578630612561
34.56,14.73,436.3,433.44584866859697,1027.6229389174628
34.49,14.77,437.0,434.1405376531663,1027.5632769534461
34.31,14.79,437.7,434.8352243032584,1027.4235411627724
34.33,14.74,438.5,435.62914904488207,1027.4535963824942
34.49,14.69,439.3,436.42307073752676,1027.5912621429682
34.61,14.63,440.0,437.1177497175315,1027.6999710101104
34.66,14.52,440.8,437.91166569353334,1027.7663758629735
34.58,14.43,441.6,438.7055786207613,1027.72826765872
34.5,14.45,442.3,439.40024993119494,1027.6654000578988
34.45,14.49,443.0,440.09491890751355,1027.621193631128
34.42,14.45,443.7,440.7895855497651,1027.6100378319043
34.45,14.4,444.4,441.4842498579977,1027.6472220341877
34.46,14.39,445.1,442.17891183225885,1027.6602040045173
34.43,14.4,445.7,442.774334524011,1027.637570233319
34.45,14.36,446.4,443.46899216388067,1027.6648452633394
