Depth[m],Density[kg_m3]
9.94482392396695,1026.42174021679
11.933730813882,1026.42858620881
13.9226184081435,1026.45433906502
15.9114867078824,1026.46323674007
17.9003357142296,1026.48881022231
19.8891654283159,1026.5616229843
21.877975851272,1026.73840443363
23.8667669842286,1026.84360340992
25.8555388283162,1026.87858397867
27.8442913846655,1026.911453961
29.8330246544068,1026.95181988819
31.8217386386704,1026.98250582302
33.8104333385868,1027.01463571871
35.7991087552861,1027.0539809342
37.7877648898985,1027.08363022624
39.776401743554,1027.1029248162
41.7650193173827,1027.13363093841
43.7536176125145,1027.1676798994
45.7421966300793,1027.18423476504
47.7307563712069,1027.2013447587
49.719296837027,1027.21860390249
51.7078180286691,1027.25990907402
53.696319947263,1027.3097714422
55.6848025939381,1027.33749093042
57.6732659698238,1027.36614112477
59.6617100760496,1027.39643341389
61.6501349137445,1027.42289807086
63.638540484038,1027.43990088639
65.6269267880591,1027.45335432136
67.615293826937,1027.46956959781
69.6036416018005,1027.48440082738
71.5919701137786,1027.49964574264
73.5802793640002,1027.51793821941
75.568569353594,1027.53639443821
77.5568400836887,1027.55041507954
79.5450915554131,1027.56413750834
81.5333237698956,1027.57584421829
83.5215367282647,1027.59729694553
85.5097304316488,1027.61075945106
87.4979048811763,1027.62837127014
89.4860600779755,1027.64174934182
91.4741960231745,1027.65473317499
93.4623127179015,1027.66658086623
95.4504101632846,1027.67853874458
97.4384883604516,1027.68936189266
99.4265473105306,1027.70014685611
101.414587014649,1027.71057721207
103.402607473935,1027.71994521967
105.390608689517,1027.72878180591
107.378590662521,1027.73910624052
109.366553394076,1027.75345903129
111.354496885308,1027.7666097022
113.342421137346,1027.77721316008
115.330326151316,1027.78668312996
117.318211928346,1027.79657987918
119.306078469563,1027.80672699042
121.293925776094,1027.81893459787
123.281753849067,1027.82900729266
125.269562689607,1027.83872662003
127.257352298843,1027.85031280924
129.2451226779,1027.8621986305
131.232873827906,1027.87272141925
133.220605749987,1027.88377073058
135.20831844527,1027.8936866345
137.196011914882,1027.90395247091
139.183686159948,1027.91384564893
141.171341181595,1027.92323171407
143.15897698095,1027.93261698413
145.146593559139,1027.9425092857
147.134190917288,1027.95144573543
149.121769056523,1027.96098666751
151.10932797797,1027.97052736132
153.096867682755,1027.98016489867
155.084388172004,1027.98962663939
157.071889446842,1027.99846505412
159.059371508396,1028.00765394764
161.046834357791,1028.01709612445
163.034277996153,1028.02671327321
165.021702424607,1028.03627185674
167.009107644279,1028.04590791647
168.996493656294,1028.05597285258
170.983860461777,1028.06574565373
172.971208061853,1028.07616140221
174.958536457649,1028.08632301597
176.945845650288,1028.09665921349
178.933135640896,1028.10689811707
180.920406430598,1028.11608478069
182.907658020518,1028.12562186607
184.894890411781,1028.13578121178
186.882103605513,1028.14681569301
188.869297602838,1028.15609758663
190.85647240488,1028.16547449559
