Depth[m],Density[kg_m3]
1.98900338514962,1020.04787720436
1.98900338514962,1020.07043184321
1.98900338514962,1020.05539537649
2.08845304773833,1020.05582679017
2.08845304773833,1020.06334499784
2.1879026620739,1020.10136802989
2.1879026620739,1020.10136802989
2.48625121556324,1020.0951437772
2.48625121556324,1020.11018059962
2.5857006368877,1020.11813043919
2.5857006368877,1020.14068608631
2.68515000995973,1020.14111743664
2.9834978396627,1020.16496743438
3.08294701972645,1020.19547392021
3.18239615153848,1020.19590522919
3.28184523509893,1020.21137433946
3.28184523509893,1020.21889330203
3.48074325746568,1020.24983210217
3.48074325746568,1023.49404586534
3.58019219627225,1020.27282094946
3.67964108682781,1020.29581013382
3.87853872318647,1020.34178951478
3.97798746898985,1020.38733907776
4.07743616654278,1023.44349638499
4.17688481584541,1020.44084130436
4.27633341689788,1020.48639391728
4.37578196970033,1020.53194795336
4.47523047425289,1020.58187368339
4.77357569841273,1023.50424984457
4.87302400996719,1020.64376510938
4.87302400996719,1020.80171706561
4.97247227327248,1020.71940896001
4.97247227327248,1020.86984719817
5.17136865513611,1020.92336607812
5.27081677369473,1023.30601865796
5.37026484400474,1020.97688685614
5.56916083987951,1021.02288638011
5.76805664276156,1021.07641067988
5.86750447183066,1021.12198257317
5.86750447183066,1021.16712531405
5.966952252652,1023.60234254434
6.06639998522572,1021.20560657178
6.36474289346261,1021.24451931968
6.36474289346261,1021.28966594681
6.56363792438504,1021.32815027003
6.56363792438504,1023.60854653389
6.7625327623204,1021.36663554118
6.86198010891827,1021.41221652469
7.16032185923441,1021.45549395449
7.25976901284776,1023.60840104499
7.35921611821533,1021.49398184506
7.45866317533726,1021.53956612123
7.65755714484478,1021.57805614807
7.85645092137144,1021.62407333655
7.85645092137144,1023.27223719363
8.05534450491838,1021.66256547674
8.25423789548674,1021.70858522869
8.35368451840429,1021.74664931491
8.35368451840429,1023.24664904188
8.7514705276337,1021.77847779336
8.7514705276337,1021.79353194696
8.95036324278589,1021.8094465246
8.95036324278589,1023.47743045083
9.24870195368922,1021.81826409785
9.44759418640977,1021.84170615785
9.54704023040598,1023.59628086271
