Salinity[psu],Temperature[celsius],Pressure[dbar],Depth[m],Density[kg_m3]
34.47,3.2,1166.7,1157.0435550993898,1032.8365695049472
34.47,3.2,1166.2,1156.549068748919,1032.8342870123545
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1166.3,1156.6479661122873,1032.8347435128228
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.2,1166.5,1156.8457606991128,1032.8356565108347
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.19,1165.5,1155.856785899478,1032.8323199322392
34.47,3.2,1166.2,1156.549068748919,1032.8342870123545
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1165.7,1156.0545812325086,1032.8320044953894
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1166.5,1156.8457606991128,1032.8356565108347
34.47,3.2,1166.2,1156.549068748919,1032.8342870123545
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.2,1165.5,1155.856785899478,1032.831091481779
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1165.5,1155.856785899478,1032.831091481779
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.19,1166.1,1156.4501713389122,1032.8350591078258
34.47,3.19,1165.1,1155.461194673753,1032.8304937956814
34.47,3.19,1165.1,1155.461194673753,1032.8304937956814
34.47,3.19,1165.4,1155.757888163005,1032.8318633995623
34.47,3.19,1165.5,1155.856785899478,1032.8323199322392
34.47,3.19,1165.7,1156.0545812325086,1032.8332329946682
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1165.3,1155.658990379893,1032.830178464269
34.47,3.2,1165.5,1155.856785899478,1032.831091481779
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1166.3,1156.6479661122873,1032.8347435128228
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1165.3,1155.658990379893,1032.830178464269
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.2,1165.7,1156.0545812325086,1032.8320044953894
34.47,3.2,1165.4,1155.757888163005,1032.8306349735115
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.2,1165.5,1155.856785899478,1032.831091481779
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1165.7,1156.0545812325086,1032.8320044953894
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.2,1166.4,1156.7468634290192,1032.8352000123161
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.19,1166.4,1156.7468634290192,1032.8364286824565
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1165.7,1156.0545812325086,1032.8332329946682
34.47,3.2,1165.4,1155.757888163005,1032.8306349735115
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1166.1,1156.4501713389122,1032.8350591078258
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1165.5,1155.856785899478,1032.8323199322392
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1166.1,1156.4501713389122,1032.8350591078258
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1164.9,1155.2633987810566,1032.8283524175501
34.47,3.2,1164.9,1155.2633987810566,1032.8283524175501
34.47,3.21,1165.8,1156.1534788290667,1032.8312313633355
34.47,3.2,1165.5,1155.856785899478,1032.831091481779
34.47,3.2,1165.5,1155.856785899478,1032.831091481779
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1165.7,1156.0545812325086,1032.8320044953894
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1166.3,1156.6479661122873,1032.8347435128228
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1166.4,1156.7468634290192,1032.8352000123161
34.47,3.2,1166.4,1156.7468634290192,1032.8352000123161
34.47,3.2,1166.2,1156.549068748919,1032.8342870123545
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1165.9,1156.2523763789864,1032.8329175050999
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.21,1165.9,1156.2523763789864,1032.8316878433043
34.47,3.21,1165.9,1156.2523763789864,1032.8316878433043
34.47,3.22,1165.9,1156.2523763789864,1032.8304570681241
34.47,3.22,1165.6,1155.9556835893125,1032.8290876984615
34.47,3.21,1166.2,1156.549068748919,1032.8330572773618
34.47,3.21,1165.6,1155.9556835893125,1032.8303184004737
34.47,3.2,1166.2,1156.549068748919,1032.8342870123545
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.21,1165.9,1156.2523763789864,1032.8316878433043
34.47,3.21,1166.3,1156.6479661122873,1032.8335137534314
34.47,3.2,1166.3,1156.6479661122873,1032.8347435128228
34.47,3.21,1166.2,1156.549068748919,1032.8330572773618
34.47,3.21,1165.9,1156.2523763789864,1032.8316878433043
34.47,3.21,1166.3,1156.6479661122873,1032.8335137534314
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.47,3.21,1166.0,1156.3512738822683,1032.8321443222983
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.47,3.21,1165.8,1156.1534788290667,1032.8312313633355
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.46,3.21,1166.3,1156.6479661122873,1032.8256262816676
34.47,3.21,1166.2,1156.549068748919,1032.8330572773618
34.47,3.21,1166.2,1156.549068748919,1032.8330572773618
34.47,3.21,1166.1,1156.4501713389122,1032.8326008003176
34.47,3.21,1166.4,1156.7468634290192,1032.8339702285261
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.47,3.21,1166.2,1156.549068748919,1032.8330572773618
34.47,3.21,1165.8,1156.1534788290667,1032.8312313633355
34.47,3.21,1165.6,1155.9556835893125,1032.8303184004737
34.46,3.21,1165.7,1156.0545812325086,1032.8228873651565
34.47,3.21,1165.4,1155.757888163005,1032.8294054337125
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.47,3.21,1166.3,1156.6479661122873,1032.8335137534314
34.47,3.21,1166.1,1156.4501713389122,1032.8326008003176
34.47,3.21,1165.8,1156.1534788290667,1032.8312313633355
34.47,3.21,1166.3,1156.6479661122873,1032.8335137534314
34.47,3.21,1166.3,1156.6479661122873,1032.8335137534314
34.47,3.21,1166.1,1156.4501713389122,1032.8326008003176
34.47,3.21,1165.5,1155.856785899478,1032.8298619175805
34.47,3.21,1166.2,1156.549068748919,1032.8330572773618
34.47,3.21,1165.9,1156.2523763789864,1032.8316878433043
34.47,3.21,1165.8,1156.1534788290667,1032.8312313633355
34.47,3.21,1165.9,1156.2523763789864,1032.8316878433043
34.47,3.21,1166.3,1156.6479661122873,1032.8335137534314
34.47,3.21,1166.1,1156.4501713389122,1032.8326008003176
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.47,3.21,1165.3,1155.658990379893,1032.8289489488698
34.47,3.21,1165.2,1155.5600925501428,1032.8284924630523
34.47,3.21,1165.5,1155.856785899478,1032.8298619175805
34.47,3.21,1165.6,1155.9556835893125,1032.8303184004737
34.47,3.21,1165.4,1155.757888163005,1032.8294054337125
34.47,3.2,1165.3,1155.658990379893,1032.830178464269
34.47,3.2,1165.4,1155.757888163005,1032.8306349735115
34.47,3.19,1165.5,1155.856785899478,1032.8323199322392
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1165.5,1155.856785899478,1032.831091481779
34.47,3.18,1165.8,1156.1534788290667,1032.834916934084
34.47,3.18,1166.0,1156.3512738822683,1032.8358300395007
34.47,3.19,1165.4,1155.757888163005,1032.8318633995623
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.18,1166.1,1156.4501713389122,1032.836286590746
34.47,3.18,1165.8,1156.1534788290667,1032.834916934084
34.47,3.18,1165.7,1156.0545812325086,1032.8344603799133
34.47,3.18,1165.6,1155.9556835893125,1032.8340038247673
34.47,3.19,1165.5,1155.856785899478,1032.8323199322392
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.19,1166.1,1156.4501713389122,1032.8350591078258
34.47,3.19,1165.5,1155.856785899478,1032.8323199322392
34.47,3.19,1165.4,1155.757888163005,1032.8318633995623
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1166.1,1156.4501713389122,1032.8350591078258
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1165.3,1155.658990379893,1032.8314068659104
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1165.7,1156.0545812325086,1032.8332329946682
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1165.2,1155.5600925501428,1032.8297219540516
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.21,1165.9,1156.2523763789864,1032.8316878433043
34.47,3.21,1165.9,1156.2523763789864,1032.8316878433043
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1165.7,1156.0545812325086,1032.8320044953894
34.47,3.18,1165.8,1156.1534788290667,1032.834916934084
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1166.4,1156.7468634290192,1032.8364286824565
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1166.6,1156.9446579225698,1032.8373417273353
34.47,3.19,1166.1,1156.4501713389122,1032.8350591078258
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.2,1166.3,1156.6479661122873,1032.8347435128228
34.47,3.2,1165.1,1155.461194673753,1032.8292654428594
34.47,3.19,1165.1,1155.461194673753,1032.8304937956814
34.47,3.2,1165.3,1155.658990379893,1032.830178464269
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1165.3,1155.658990379893,1032.8314068659104
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.2,1165.7,1156.0545812325086,1032.8320044953894
34.47,3.2,1165.8,1156.1534788290667,1032.832461000732
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.21,1165.5,1155.856785899478,1032.8298619175805
34.47,3.21,1166.0,1156.3512738822683,1032.8321443222983
34.47,3.21,1165.5,1155.856785899478,1032.8298619175805
34.47,3.22,1165.8,1156.1534788290667,1032.8300006125446
34.47,3.22,1166.1,1156.4501713389122,1032.831369976359
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.2,1166.3,1156.6479661122873,1032.8347435128228
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1166.1,1156.4501713389122,1032.8350591078258
34.47,3.19,1166.1,1156.4501713389122,1032.8350591078258
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.18,1166.3,1156.6479661122873,1032.837199690312
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1166.5,1156.8457606991128,1032.8368852053834
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.19,1166.5,1156.8457606991128,1032.8368852053834
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.19,1166.4,1156.7468634290192,1032.8364286824565
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1166.3,1156.6479661122873,1032.8359721585546
34.47,3.19,1166.4,1156.7468634290192,1032.8364286824565
34.47,3.19,1165.4,1155.757888163005,1032.8318633995623
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1165.5,1155.856785899478,1032.8323199322392
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.19,1166.0,1156.3512738822683,1032.8346025809988
34.47,3.19,1165.4,1155.757888163005,1032.8318633995623
34.47,3.19,1166.2,1156.549068748919,1032.8355156336777
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.19,1165.6,1155.9556835893125,1032.8327764639412
34.47,3.19,1165.9,1156.2523763789864,1032.834146053197
34.47,3.19,1165.5,1155.856785899478,1032.8323199322392
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.19,1165.8,1156.1534788290667,1032.8336895244202
34.47,3.21,1165.7,1156.0545812325086,1032.830774882392
34.47,3.21,1166.0,1156.3512738822683,1032.8321443222983
34.47,3.22,1165.6,1155.9556835893125,1032.8290876984615
34.47,3.21,1166.1,1156.4501713389122,1032.8326008003176
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1166.0,1156.3512738822683,1032.833374008493
34.47,3.2,1165.6,1155.9556835893125,1032.8315479890716
34.47,3.2,1166.4,1156.7468634290192,1032.8352000123161
34.47,3.2,1166.1,1156.4501713389122,1032.8338305109112
34.47,3.2,1166.2,1156.549068748919,1032.8342870123545
34.47,3.2,1166.5,1156.8457606991128,1032.8356565108347
34.47,3.2,1166.6,1156.9446579225698,1032.8361130083783
34.47,3.2,1166.6,1156.9446579225698,1032.8361130083783
34.47,3.2,1166.9,1157.2413493131191,1032.8374824951602
34.47,3.2,1166.6,1156.9446579225698,1032.8361130083783
34.47,3.2,1166.7,1157.0435550993898,1032.8365695049472
34.47,3.2,1166.7,1157.0435550993898,1032.8365695049472
34.47,3.2,1167.0,1157.3402463500286,1032.8379389888044
34.47,3.19,1166.6,1156.9446579225698,1032.8373417273353
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.0,1157.3402463500286,1032.8391678053933
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.19,1166.9,1157.2413493131191,1032.8387112873413
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.18,1167.2,1157.5380402839385,1032.841308590091
34.47,3.18,1167.3,1157.636937180939,1032.8417651296356
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1166.8,1157.1424522295727,1032.8382547683143
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1166.8,1157.1424522295727,1032.8382547683143
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.18,1167.6,1157.9336275921253,1032.8431347424187
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.19,1167.0,1157.3402463500286,1032.8391678053933
34.47,3.2,1167.4,1157.7358340313042,1032.8397649536325
34.47,3.2,1167.0,1157.3402463500286,1032.8379389888044
34.47,3.2,1167.4,1157.7358340313042,1032.8397649536325
34.47,3.21,1167.1,1157.4391433403014,1032.8371655268963
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.2,1167.3,1157.636937180939,1032.8393084638876
34.47,3.2,1167.0,1157.3402463500286,1032.8379389888044
34.47,3.2,1166.7,1157.0435550993898,1032.8365695049472
34.47,3.2,1167.6,1157.9336275921253,1032.8406779301972
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.0,1157.3402463500286,1032.8391678053933
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.2,1167.1,1157.4391433403014,1032.8383954814735
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.2,1167.2,1157.5380402839385,1032.8388519731682
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.19,1166.8,1157.1424522295727,1032.8382547683143
34.47,3.19,1166.6,1156.9446579225698,1032.8373417273353
34.47,3.19,1167.0,1157.3402463500286,1032.8391678053933
34.47,3.19,1166.8,1157.1424522295727,1032.8382547683143
34.47,3.19,1166.7,1157.0435550993898,1032.8377982483123
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1166.9,1157.2413493131191,1032.8387112873413
34.47,3.2,1167.3,1157.636937180939,1032.8393084638876
34.47,3.2,1167.2,1157.5380402839385,1032.8388519731682
34.47,3.2,1167.4,1157.7358340313042,1032.8397649536325
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.2,1167.4,1157.7358340313042,1032.8397649536325
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.2,1167.4,1157.7358340313042,1032.8397649536325
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.8,1158.1314209664038,1032.8428199147108
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.19,1166.9,1157.2413493131191,1032.8387112873413
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1166.9,1157.2413493131191,1032.8387112873413
34.47,3.19,1167.8,1158.1314209664038,1032.8428199147108
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.9,1158.2303175835902,1032.843276423988
34.47,3.18,1167.3,1157.636937180939,1032.8417651296356
34.47,3.18,1167.6,1157.9336275921253,1032.8431347424187
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.8,1158.1314209664038,1032.8428199147108
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.2,1157.5380402839385,1032.8400808385725
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1168.1,1158.428110678057,1032.844189439618
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.8,1158.1314209664038,1032.8428199147108
34.47,3.18,1167.3,1157.636937180939,1032.8417651296356
34.47,3.19,1167.1,1157.4391433403014,1032.8396243224704
34.47,3.19,1167.8,1158.1314209664038,1032.8428199147108
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.18,1167.4,1157.7358340313042,1032.842221668205
34.47,3.18,1167.4,1157.7358340313042,1032.842221668205
34.47,3.18,1167.1,1157.4391433403014,1032.8408520495716
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.18,1167.7,1158.0325243025825,1032.8435912780628
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.18,1167.4,1157.7358340313042,1032.842221668205
34.47,3.18,1167.6,1157.9336275921253,1032.8431347424187
34.47,3.19,1167.0,1157.3402463500286,1032.8391678053933
34.47,3.18,1167.3,1157.636937180939,1032.8417651296356
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1168.1,1158.428110678057,1032.844189439618
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.19,1168.0,1158.3292141541415,1032.8437329322905
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1168.0,1158.3292141541415,1032.8437329322905
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.18,1167.7,1158.0325243025825,1032.8435912780628
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.19,1167.9,1158.2303175835902,1032.843276423988
34.47,3.19,1167.5,1157.8347308350324,1032.841450381029
34.47,3.18,1167.8,1158.1314209664038,1032.8440478127322
34.47,3.18,1167.7,1158.0325243025825,1032.8435912780628
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.19,1167.7,1158.0325243025825,1032.8423634044584
34.47,3.18,1167.3,1157.636937180939,1032.8417651296356
34.47,3.19,1167.3,1157.636937180939,1032.8405373536996
34.47,3.18,1167.8,1158.1314209664038,1032.8440478127322
34.47,3.18,1167.7,1158.0325243025825,1032.8435912780628
34.47,3.18,1167.8,1158.1314209664038,1032.8440478127322
34.47,3.19,1167.4,1157.7358340313042,1032.840993867852
34.47,3.19,1167.6,1157.9336275921253,1032.8419068932312
