acceleration,balls,depth,drag,time,velocity
0.3207825051068901,74,10.003207825051069,0.0,0.1,0.032078250510689015
0.31888822768625724,74,10.009604532379,0.07891161574210971,0.2,0.06396707327931474
0.3132500735414258,74,10.019133740442346,0.31378526652081623,0.30000000000000004,0.09529208063345732
0.304066370776763,74,10.031703612213459,0.6963590203760944,0.4,0.1256987177111336
0.2916965099121169,74,10.047190449083693,1.211661423657755,0.5,0.1548683687023453
0.2766307796182086,74,10.06544359375011,1.8392680808864195,0.6,0.18253144666416615
0.25944902253575297,74,10.086291228641885,2.5550239664272025,0.7,0.20847634891774144
0.24077406219187325,74,10.109546604155579,3.3329835612594154,0.7999999999999999,0.23255375513692877
0.22122615951743332,74,10.135014241264447,4.147308098736178,0.8999999999999999,0.25467637108867214
0.20138382134699792,74,10.162495716586784,4.973898200099077,0.9999999999999999,0.27481475322337195
0.18175449047986236,74,10.19179473681392,5.791614864928774,1.0999999999999999,0.2929902022713582
0.16275654831129463,74,10.222721322524169,6.583029203698623,1.2,0.30926585710248766
0.14471217171757064,74,10.255095029951594,7.3347200049299035,1.3,0.32373707427424475
0.12784924255515664,74,10.28874722980457,8.037194189469481,1.4000000000000001,0.3365219985297604
0.11230982379181424,74,10.323522527895465,8.684533712684042,1.5000000000000002,0.3477529809089418
0.09816261902743167,74,10.359279452176633,9.273876527011051,1.6000000000000003,0.35756924281168495
0.08541714657963943,74,10.395890547923598,9.804826119344677,1.7000000000000004,0.3661109574696489
0.07403788755418328,74,10.433242022546104,10.278862132162015,1.8000000000000005,0.3735147462250672
0.06395724425059815,74,10.471233069611117,10.698800543580129,1.9000000000000006,0.379910470650127
0.05508666198250099,74,10.509774983295955,11.068330355699718,2.0000000000000004,0.3854191368483771
0.047325670534785744,74,10.548790153686141,11.39163694650271,2.1000000000000005,0.39015170390185566
0.040568879593731406,74,10.588211012872264,11.67311065493772,2.2000000000000006,0.3942085918612288
0.03471112937731789,74,10.627978983352161,11.917132216487264,2.3000000000000007,0.3976797047989606
0.02965107828271785,74,10.668043464614884,12.12792330931416,2.400000000000001,0.4006448126272324
0.02529353016053164,74,10.708360881179212,12.309449604908615,2.500000000000001,0.40317416564328556
0.021550787769309264,74,10.748893805621234,12.465364386017692,2.600000000000001,0.4053292444202165
0.018343283527700708,74,10.789610162898533,12.598982270836503,2.700000000000001,0.4071635727729866
0.01559969585689454,74,10.830482517134401,12.713274366426763,2.800000000000001,0.40872354235867603
0.013256716624882871,74,10.871487438536517,12.810877956499898,2.9000000000000012,0.41004921402116434
0.011258596518890773,74,10.912604945903823,12.894115440246049,3.0000000000000013,0.4111750736730534
0.0095565623524154,74,10.953818018894653,12.965018606098056,3.1000000000000014,0.4121307299082949
0.008108173719119855,74,10.995112173622674,13.025355432177982,3.2000000000000015,0.4129415472802069
0.006876665617707,74,11.036475095006873,13.076657471163125,3.3000000000000016,0.4136292138419776
0.005930836167544977,74,11.077897324752746,13.120112003973164,3.4000000000000017,0.41422229745873207
0.0050270074138753975,74,11.119369824572757,13.15776361008396,3.5000000000000018,0.4147249982001196
0.004259903453322831,74,11.160884923427302,13.189719548696768,3.600000000000002,0.4151509885454519
0.0036091286424731156,74,11.202436113568272,13.216829459446409,3.700000000000002,0.41551190140969924
0.0030572482669957686,74,11.244017876191911,13.23981963588568,3.800000000000002,0.4158176262363988
0.0025893820428904576,74,11.28562553263598,13.259309959369014,3.900000000000002,0.41607656444068786
0.0021928466069356615,74,11.327255117546118,13.275828792148925,4.000000000000002,0.4162958491013814
0.0018568431761592018,74,11.368903270888017,13.289825988825958,4.100000000000001,0.4164815334189973
0.0015721861369565294,74,11.410567146091287,13.301684202755544,4.200000000000001,0.41663875203269296
0.0013310682373347449,74,11.45224433197693,13.31172866764556,4.300000000000001,0.4167718588564264
0.0011268581806078814,74,11.493932786444379,13.320235629377555,4.4,0.4168845446744872
0.0009539266710490775,74,11.535630780178538,13.327439592579232,4.5,0.4169799373415921
0.000807497282989736,74,11.577336848885528,13.333539533104327,4.6,0.4170606870698911
0.0006835188751610376,74,11.619049752781269,13.338704212982963,4.699999999999999,0.41712903895740716
0.0005785566258520176,74,11.660768442243269,13.34307671966793,4.799999999999999,0.41718689461999237
0.0004896991055191239,74,11.702492028696323,13.34677833719445,4.899999999999999,0.4172358645305443
0.00041447912232212204,74,11.7442197599406,13.349911843588771,4.999999999999998,0.4172773124427765
0.00035080636774979833,74,11.785950999248556,13.352564316709827,5.099999999999998,0.4173123930795515
0.0002969101521453721,74,11.827685207658032,13.35480951976689,5.1999999999999975,0.41734208409476603
0.00025129075360781665,74,11.869421928975045,13.356709928022076,5.299999999999997,0.4173672131701268
0.00021267810970673228,74,11.911160777073155,13.358318449606676,5.399999999999997,0.4173884809810975
0.00017999676166229658,74,11.952901425138881,13.359679885872941,5.4999999999999964,0.4174064806572637
0.00015233611740750742,74,11.994643596565782,13.360832170172399,5.599999999999996,0.4174217142690045
0.0001289252356763261,74,12.036387057245038,13.361807418297744,5.699999999999996,0.4174346067925721
0.004476643947759447,74,12.078175284363773,13.356683544512387,5.799999999999995,0.41788227118734805
0.003788580967300629,74,12.120001397292182,13.38534680203155,5.899999999999995,0.4182611292840781
0.0032056975215549407,74,12.161859567195805,13.409628501212525,5.999999999999995,0.4185816990362336
0.002712079710481252,74,12.203744857896533,13.430191581681433,6.099999999999994,0.4188529070072817
0.002294174548947961,74,12.245653090342751,13.447600632311694,6.199999999999994,0.4190823244621765
0.0019404531856051395,74,12.287580727320824,13.462335920817935,6.299999999999994,0.419276369780737
