acceleration,balls,depth,drag,time,velocity
0.239456384365069,74,10.002394563843652,0.0,0.1,0.023945638436506902
0.2383903875738343,74,10.00717303156304,0.04397161612052975,0.2,0.04778467719389033
0.2352113582226997,74,10.014303612864657,0.1751043356684733,0.30000000000000004,0.0713058130161603
0.23000374850440772,74,10.023734231651316,0.38991456523122187,0.4,0.09430618786660108
0.22292217488539104,74,10.03539407218683,0.6820244845716029,0.5,0.11659840535514018
0.21418155234579073,74,10.049195728245802,1.0425690022718799,0.6,0.13801656058971926
0.20404316113454582,74,10.06503781591612,1.4607704922634794,0.7,0.15842087670317384
0.19279819506215048,74,10.08280788553706,1.9246174151524704,0.7999999999999999,0.1777006962093889
0.18075054326177012,74,10.102385460590616,2.421574558434811,0.8999999999999999,0.1957757505355659
0.16820048084749165,74,10.123645040452647,2.939255785345602,0.9999999999999999,0.21259579862031505
0.15543063170502724,74,10.146458926631729,3.466003059846446,1.0999999999999999,0.22813886179081777
0.14269510608108835,74,10.170699763871621,3.9913345134058793,1.2,0.2424083723989266
0.13021220986364507,74,10.19624272321015,4.506245182048768,1.3,0.2554295933852911
0.11816066341338514,74,10.222967289182812,5.003362976892948,1.4000000000000001,0.2672456597266296
0.1066789179461402,74,10.250758644334937,5.476976882892195,1.5000000000000002,0.27791355152124364
0.09586694345037887,74,10.279508668921565,5.922963208500099,1.6000000000000003,0.28750024586628153
0.08578977915955326,74,10.309116591299789,6.338639131188818,1.7000000000000004,0.29607922378223683
0.07648215987047867,74,10.339489335276717,6.722571865077432,1.8000000000000005,0.3037274397692847
0.06795362388330892,74,10.370541615492478,7.074367962009011,1.9000000000000006,0.3105228021576156
0.060193636513655724,74,10.402195832073376,7.394461970287715,2.0000000000000004,0.31654216580898115
0.053176399000585635,74,10.43438181264428,7.683918070614161,2.1000000000000005,0.3218598057090397
0.04686513713677184,74,10.467036444586553,7.944253173115103,2.2000000000000006,0.3265463194227169
0.04121576664664362,74,10.50010323419529,8.177285723078827,2.3000000000000007,0.33066789608738123
0.03617990966986095,74,10.533531822900727,8.385011273138412,2.400000000000001,0.33428588705436735
0.03170728973099129,74,10.567277484503474,8.569503692461,2.500000000000001,0.33745661602746646
0.027747564914408086,74,10.601300621755366,8.7328395495756,2.600000000000001,0.3402313725189073
0.024251675224147493,74,10.635566275759498,8.877042534728876,2.700000000000001,0.342656540041322
0.02117278485419351,74,10.670043657612172,9.004044591900177,2.800000000000001,0.3447738185267414
0.018466897280072527,74,10.704705708437647,9.115660546706897,2.9000000000000012,0.34662050825474866
0.01609321383310254,74,10.739528691401453,9.213573315469482,3.0000000000000013,0.34822982963805893
0.01401429702273806,74,10.774491817335486,9.299327168279849,3.1000000000000014,0.34963125934033273
0.01219608988758529,74,10.809576904168395,9.374326930785648,3.2000000000000015,0.35085086832909124
0.010607833057329152,74,10.844768069331877,9.439841405327304,3.3000000000000016,0.35191165163482413
0.009221912540842547,74,10.880051453620768,9.4970096495712,3.4000000000000017,0.3528338428889084
0.00801366376633697,74,10.915414974547321,9.546849059715319,3.5000000000000018,0.3536352092655421
0.006961151140251203,74,10.950848106985278,9.590264463529667,3.600000000000002,0.3543313243795672
0.006044937299892227,74,10.986341688796234,9.628057638522172,3.700000000000002,0.35493581810955643
0.005247852187081167,74,11.02188774912906,9.660936837487979,3.800000000000002,0.35546060332826457
0.004655310257256805,74,11.05748036256446,9.68942668097491,3.900000000000002,0.35592613435399023
0.004039633161164517,74,11.093113372331471,9.714822927142045,4.000000000000002,0.3563300976701067
0.0035047279985201034,74,11.128781429378467,9.736887387997923,4.100000000000001,0.3566805704699587
0.0030401603652605333,74,11.164479888029115,9.756050475353986,4.200000000000001,0.3569845865064848
0.0026368033732395617,74,11.200204714713497,9.772688666911893,4.300000000000001,0.3572482668438087
0.0022866839763899713,74,11.235952408237642,9.787130845200995,4.4,0.35747693524144775
0.001982844745794847,74,11.271719930209246,9.79966399925919,4.5,0.3576752197160272
0.0017192202479727086,74,11.307504644383329,9.810538323941515,4.6,0.3578471417408245
0.0014905270059465308,74,11.34330426382747,9.81997175894847,4.699999999999999,0.35799619444141917
0.0012921659376360795,74,11.379116804930987,9.828154013173553,4.799999999999999,0.35812541103518275
0.0011201361440674501,74,11.414940547395947,9.835250120878841,4.899999999999999,0.3582374246495895
0.0009709589407517104,74,11.450773999450313,9.841403575347064,4.999999999999998,0.3583345205436647
0.0008416110744524202,74,11.486615867615424,9.846739083642857,5.099999999999998,0.35841868165110996
0.0007294661335372561,74,11.52246503044187,9.85136498339446,5.1999999999999975,0.3584916282644637
0.0006322432353752026,74,11.55832051570067,9.855375359402398,5.299999999999997,0.3585548525880012
0.0005479621532581326,74,11.594181480581003,9.858851894622342,5.399999999999997,0.358609648803327
0.00047490412431411527,74,11.630047194502579,9.861865486811046,5.4999999999999964,0.3586571392157584
0.00041157765631279615,74,11.665917024200718,9.864477658971525,5.599999999999996,0.3586982969813897
0.00035668872355620917,74,11.701790420786093,9.866741788751543,5.699999999999996,0.35873396585374534
0.0003091148092878924,74,11.73766690851956,9.868704179175941,5.799999999999995,0.3587648773346741
0.0002678823137888086,74,11.773546075076165,9.87040499054675,5.899999999999995,0.35879166556605296
0.00023214690345745826,74,11.809427563101805,9.871879051029783,5.999999999999995,0.3588148802563987
0.00020117642678758177,74,11.845311062891712,9.873156561358515,6.099999999999994,0.35883499789907747
0.00017433606851798334,74,11.881196306042305,9.874263707214931,6.199999999999994,0.35885243150592927
0.00015107545366436077,74,11.917083059947435,9.875223191179124,6.299999999999994,0.3588675390512957
0.0001309174490303105,74,11.952971123027055,9.876054694659071,6.399999999999993,0.35888063079619875
0.00011344844153667117,74,11.98886032059109,9.876775278902695,6.499999999999993,0.3588919756403524
9.830990069402483e-05,74,12.024750501254132,9.877399733039923,6.5999999999999925,0.3589018066304218
0.004452734204369133,74,12.06068520925922,9.873543046562414,6.699999999999992,0.35934708005085875
0.003858432552010904,74,12.096658501589825,9.89805757074501,6.799999999999992,0.3597329233060598
0.003342855796470428,74,12.132665222478396,9.9193247484342,6.8999999999999915,0.36006720888570687
0.002895724808660056,74,12.168700900615054,9.937768586458157,6.999999999999991,0.3603567813665729
0.0025080651063546008,74,12.204761659402775,9.953759275881744,7.099999999999991,0.36060758787720837
0.0021720507659260214,74,12.240844138698156,9.967619630537413,7.19999999999999,0.360824792953801
0.0018808645535162332,74,12.276945426639072,9.979630856515724,7.29999999999999,0.3610128794091526
0.0016285732559685677,74,12.313063000312548,9.990037694676529,7.39999999999999,0.36117573673474945
0.0014100170506891648,74,12.34919467415653,9.999052984064196,7.499999999999989,0.3613167384398184
0.0012207116966049792,74,12.385338555117478,10.006861696461641,7.599999999999989,0.3614388096094789
0.0010567623294725802,74,12.421493003701721,10.013624492273062,7.699999999999989,0.36154448584242616
0.0009147876845746006,74,12.45765660016281,10.019480846284289,7.799999999999988,0.3616359646108836
0.0007918536340707989,74,12.49382811516024,10.0245517892002,7.899999999999988,0.36171514997429066
0.0006854150046288894,74,12.530006484307714,10.028942307626426,7.999999999999988,0.36178369147475353
0.0005932647261421672,74,12.566190786102451,10.032743441648908,8.099999999999987,0.36184301794736773
0.0005134894492551271,74,12.60238022279168,10.036034115579664,8.199999999999987,0.36189436689229326
0.0004444308546530797,74,12.638574103789455,10.038882733921326,8.299999999999986,0.36193880997775857
0.00038465195841888783,74,12.674771831306815,10.041348571247417,8.399999999999986,0.36197727517360045
0.0003329077938943536,74,12.710972887902114,10.043482981554895,8.499999999999986,0.3620105659529899
0.00028811992070146427,74,12.74717682569662,10.045330449749065,8.599999999999985,0.3620393779450601
0.00024935427561210256,74,12.783383257033883,10.046929505279579,8.699999999999985,0.3620643133726213
0.00021580193782990987,74,12.819591846390523,10.048313515559006,8.799999999999985,0.3620858935664043
0.00018676243318813061,74,12.855802303371496,10.049511374652896,8.899999999999984,0.3621045698097231
0.00016162924810793355,74,12.89201437664495,10.05054810081879,8.999999999999984,0.3621207327345339
0.0001398772653147618,74,12.928227848691057,10.051445354774062,9.099999999999984,0.3621347204610654
0.00012105186971022366,74,12.96444253125586,10.052221889071019,9.199999999999983,0.3621468256480364
0.00010475950488991574,74,13.000658261415714,10.05289393763389,9.299999999999983,0.3621573015985254
-0.007419986040520573,74,13.036799791715161,10.061172677613301,9.399999999999983,0.36141530299447333
