Depth[m],Density[kg_m3]
355.526619448217,1029.01831344412
356.717962729691,1029.02389377366
357.41290980174,1029.02253169866
358.405687274474,1029.03005653966
359.497736979488,1029.03613456064
360.391227895407,1029.04036155707
361.880370827689,1029.04790804608
362.376749417891,1029.05033085458
364.262977175331,1029.05655642131
365.354995894472,1029.06229845551
366.546282454631,1029.06865915695
367.439742863547,1029.07193674671
368.233926647631,1029.07588012473
369.822285050734,1029.08421223372
370.616459669896,1029.08642541292
371.609173648002,1029.09032156964
372.403341393897,1029.09303820364
373.296776456747,1029.09838123834
375.083634984656,1029.10873152505
376.076327485214,1029.11245964226
376.969746655307,1029.11746682696
377.863161959854,1029.12230609828
378.558037857647,1029.12468129501
379.649980972719,1029.12980899017
380.642651521375,1029.13353674013
381.635317298269,1029.13743232347
382.528712417733,1029.14165806181
383.620634537331,1029.14695338991
384.41475608899,1029.151509238
385.208874587061,1029.1545029062
386.797102422726,1029.16110326342
387.690475212994,1029.16315349803
389.080158539175,1029.17030479013
390.370570398262,1029.17683719685
391.263927731846,1029.1813983086
392.55432594779,1029.18949263117
393.54693447444,1029.19138018831
394.440278070117,1029.19454681722
395.432877533989,1029.20285052119
396.326212973393,1029.2080245243
397.120285676229,1029.21224417576
398.212130658576,1029.21720290271
399.303969870081,1029.21937311439
400.197288569083,1029.2247147744
401.090603405185,1029.22972067073
402.480196583478,1029.23714820877
403.174989667613,1029.23829619103
404.366058089963,1029.24404103235
405.358609863311,1029.24966531821
406.251902382437,1029.25467093036
406.946682782695,1029.25799399124
407.939222158793,1029.26188820609
409.428022283131,1029.2680359783
410.519802223124,1029.27332967231
411.413072428671,1029.27788977975
412.703344797057,1029.28469785529
413.497354557706,1029.28674144512
414.390611891579,1029.29252756199
415.482365611494,1029.29748505313
416.574113563508,1029.30166145805
417.467357597838,1029.30493644951
418.559095063233,1029.31022963959
419.35308232466,1029.31182793965
419.948570768873,1029.31564875254
420.941047696258,1029.32065912622
421.933519857548,1029.32706339119
422.826740727814,1029.33206802975
424.017695883243,1029.33825647619
424.910907746251,1029.33918824366
426.498830416148,1029.34628909325
427.392031556952,1029.3536362645
428.185984886226,1029.35662811093
429.178422259257,1029.36191491119
429.873125585235,1029.36367517437
430.96479752317,1029.36863148578
431.957221554732,1029.373473277
432.850399109448,1029.37786445478
433.842814088494,1029.38158909145
434.636742641441,1029.38725951429
436.423070737527,1029.39536920646
437.415468565815,1029.399874459
438.507100674773,1029.40577915152
439.499488499287,1029.40777344218
440.094918907514,1029.41142547727
440.988061304566,1029.41564810025
442.278149066628,1029.42167260411
443.468992163881,1029.42707830825
444.46135617236,1029.43314464359
445.652186695667,1029.43855008239
446.545305087457,1029.44087413301
448.033827167997,1029.44952885957
448.728467138593,1029.45112019412
449.919273087889,1029.45730599398
450.911606140734,1029.4608608838
451.705469154447,1029.46541321633
453.293186039346,1029.47295616953
454.186271430323,1029.47639717965
455.476276852926,1029.48398195254
456.170891824516,1029.48635370596
457.163194879827,1029.49102567893
458.254722741714,1029.49519872108
459.147786707574,1029.50020097465
459.842389348342,1029.50335328972
460.636218081418,1029.50712436532
462.025411033146,1029.51437802475
463.116913235471,1029.5183821178
464.208409677991,1029.52272316424
465.20067417317,1029.52600167823
466.093708149134,1029.53195274877
467.18518888404,1029.53568144248
468.177439100008,1029.53974052679
469.169684556519,1029.54458027354
469.765029545943,1029.54728184949
470.558820200009,1029.55105245297
471.947946515616,1029.55708090644
472.940173887455,1029.56365039031
474.130840452072,1029.5678289473
475.51994278345,1029.5748063565
476.313711356796,1029.58091879954
477.80201922378,1029.5872284829
478.496559231268,1029.59116064653
479.290316385023,1029.59381301685
481.175477421312,1029.60470861016
482.266878592164,1029.60731855012
483.259056479398,1029.61165153598
484.449663664399,1029.61644142897
485.937913012401,1029.62570418609
487.029289065114,1029.62987500083
487.922228827104,1029.63531857865
488.815164736177,1029.63998139261
489.608882309777,1029.64246394748
490.303382689538,1029.6440533847
491.990016766091,1029.6524853162
492.882935124273,1029.65731649054
494.07348694265,1029.66193659301
495.26403191264,1029.66577601758
496.256147489732,1029.6709521241
497.248258311306,1029.67718251614
498.736415627375,1029.68410182595
499.728514560762,1029.68799038532
500.522190283843,1029.69220200831
501.315862963776,1029.69597098776
502.109532600631,1029.69957092658
503.300031350299,1029.70513974784
504.192900919507,1029.70918952325
505.482594609589,1029.71347805156
506.375454765253,1029.71847722828
507.069898890692,1029.72257645377
508.557985601162,1029.7287141695
509.252422405599,1029.7320328015
510.244470942737,1029.73575158688
511.43492291262,1029.74193106567
512.526164538636,1029.74609956064
513.617400413236,1029.75104841559
514.708630536606,1029.75755805949
515.700652930906,1029.76300647391
516.19666234575,1029.76430613874
517.783884488765,1029.77150385658
518.875092654592,1029.77489130263
519.867095088102,1029.78033938519
520.759893215121,1029.78377674125
521.652687492953,1029.78721405509
522.5454779217,1029.79299254335
523.33906618267,1029.79519954952
524.529442872084,1029.80154693184
525.620615493325,1029.80683337161
526.711782365371,1029.8119503951
527.60455098455,1029.81755918119
528.298923916611,1029.82036877842
529.290881209767,1029.82564673837
530.084443623647,1029.8282949268
530.87800299703,1029.83128197009
532.663500470698,1029.83832488793
534.15140327478,1029.84540970493
535.044139826977,1029.8510178257
536.234449244823,1029.85424280638
537.22636853478,1029.85941779591
538.218283074963,1029.86581440952
539.111002100185,1029.86752065691
540.102907616179,1029.87313682999
541.094808382802,1029.87780312236
542.185893740728,1029.88352980266
543.276973352269,1029.88847605245
544.665611819996,1029.89276936896
545.6574907413,1029.89899594149
546.252615814748,1029.90108303852
546.946926239869,1029.90501074533
548.533912760284,1029.91237428018
549.724144673604,1029.91871948414
550.815184587892,1029.92349543001
552.203772533691,1029.92744887932
553.195615369171,1029.93306426326
553.889902529213,1029.93420988742
554.782554031118,1029.93876502267
556.17111539094,1029.94695876438
557.162939237103,1029.95240425018
558.253939985124,1029.95656905096
559.543297100473,1029.96119201358
560.535104807465,1029.96558589702
561.626087802942,1029.97182000834
562.717065055328,1029.97771470015
563.907215508174,1029.98249838388
564.799823862791,1029.98671367412
566.188318106869,1029.99300668014
567.080916637647,1029.99783228197
567.973511324495,1030.00187760627
568.766925596995,1030.00469320257
570.55209660609,1030.01373348552
571.543851634608,1030.01917797001
572.535601918157,1030.02211205578
573.725695995253,1030.02845525201
574.618262069356,1030.03171991351
576.601728475014,1030.0412178042
578.188487936018,1030.04979854201
579.180206431859,1030.05429238217
580.1719201838,1030.05973620637
581.262799831897,1030.06389912179
582.056163243542,1030.06810409088
582.849523619349,1030.07169887192
583.642880959389,1030.07451350022
584.535404338331,1030.07933758198
585.824597991903,1030.08517876532
586.915447899578,1030.0899510744
587.807957191859,1030.09494495544
589.394630892816,1030.10135352143
590.088796819262,1030.10449847154
590.981292453048,1030.10932195348
592.270446031573,1030.11421208682
593.162932275885,1030.11825532262
593.956250157417,1030.12340928563
595.146221289537,1030.12784974622
595.840367963384,1030.13021427803
596.832002038559,1030.13721671528
597.526143070021,1030.13863082157
598.517769084847,1030.14329312807
599.707714044274,1030.14851299884
600.401845451141,1030.15148683348
601.790101295754,1030.15855509676
602.385065241838,1030.15969010844
604.1699468404,1030.16923649157
604.963222620804,1030.17083064223
605.954813080054,1030.17566289017
606.946398799149,1030.18032465017
608.136295405256,1030.18666452579
609.32618518598,1030.19144442672
610.21859804251,1030.19877657764
611.210163380523,1030.20058676339
613.391590441592,1030.21202631946
614.680604741553,1030.21786412245
615.870456986955,1030.22308210416
616.663688026194,1030.22589453521
617.65522256046,1030.23194458741
618.250141006522,1030.23463871956
619.638277413577,1030.24292303697
620.530645914008,1030.2448920329
621.819615861374,1030.25194682717
622.910276485827,1030.25559304398
624.100081538004,1030.26020061697
624.893281116013,1030.26379213344
625.686477662018,1030.26833430709
626.281373081812,1030.27024807455
627.372010255402,1030.27596597473
628.462641697029,1030.28090396813
629.35497224959,1030.28416428807
630.544740351217,1030.28877120389
631.437061951226,1030.29237340499
632.230233485905,1030.29691519912
633.122547839013,1030.3020768357
634.014858355673,1030.3025598982
635.997756879993,1030.31611991343
637.683205731045,1030.32245739397
638.476353395779,1030.32621911414
639.566926486091,1030.3313272587
640.360066952816,1030.33725693887
641.549771970512,1030.34169174085
642.342904860818,1030.342163283
643.235175740088,1030.34732439657
643.929161550169,1030.35158789593
645.812825625456,1030.35950611761
647.101638565818,1030.36490272969
648.786997261303,1030.37365361664
649.778378338065,1030.378920728
650.670617259552,1030.38062034845
651.661989341776,1030.38683818339
652.256810318894,1030.39048141253
653.149038589343,1030.39529949968
653.942127166475,1030.398109505
655.924835355806,1030.40508709169
657.312719823325,1030.40442878679
658.204926368074,1030.41156726951
659.29539582775,1030.42030626028
660.286726730844,1030.42591519257
660.980655547126,1030.42766789762
662.170242408626,1030.43417409637
663.558085134276,1030.44062672369
664.152872034554,1030.4442695539
665.144179749415,1030.44736811088
666.036352647026,1030.45313646352
666.829392005081,1030.45750525713
668.613719488753,1030.46636027593
669.605005911227,1030.46850767964
670.398031642691,1030.47365577776
671.191054346219,1030.47646502887
672.083201268446,1030.48128199023
672.777090669749,1030.48364253906
673.867483616877,1030.4901360786
675.056996667249,1030.4961270671
675.949126984692,1030.49765398878
676.940378399109,1030.50542911036
677.733376124866,1030.5097969655
679.121114860587,1030.51417428169
679.715857195058,1030.51287421738
680.707090635309,1030.51865339181
681.797441956774,1030.52315049752
682.98690959886,1030.52809605329
683.680762578348,1030.53174999296
685.663186893659,1030.54140585833
686.753512204031,1030.54884928868
687.645592292891,1030.55149809536
688.934145659167,1030.55827928233
690.520046524348,1030.56423873276
691.709464229587,1030.57074272322
692.601523040377,1030.57477876791
694.18739591463,1030.57986496057
695.178560314822,1030.58642281154
696.467066967192,1030.59303193365
697.557335586561,1030.59752813886
698.746713011211,1030.60524753824
699.539627512541,1030.60866321537
700.530766384835,1030.61158824625
701.621013684742,1030.61729993559
702.612142630609,1030.62083262004
703.60326684982,1030.62609569603
704.990832816197,1030.63315205368
705.882834617099,1030.6371871233
706.973053841614,1030.64055995508
708.360597311347,1030.64761585291
709.549912913056,1030.65299555497
710.541004049547,1030.65747853702
712.027631893919,1030.66420283451
713.018711216794,1030.66963678837
714.30710727237,1030.6745130148
715.298175727479,1030.67743684587
716.388345570861,1030.68331878366
717.974036955857,1030.69049051894
718.766878112786,1030.69424823635
719.857029766577,1030.69839928122
720.848071764099,1030.7040045923
721.740005522748,1030.70743104945
722.532832318121,1030.70962995795
723.920271935293,1030.71797914447
725.010396567985,1030.72247378591
726.298718310652,1030.72752075783
727.686132798701,1030.7331877568
729.172638048748,1030.73894810099
730.361834597578,1030.75142012672
731.352826526528,1030.75460642618
733.235698180747,1030.76156239129
734.623066385616,1030.7681801246
735.614038008153,1030.77266123486
736.406811906296,1030.77529473158
737.893254820016,1030.783483671
738.884210860294,1030.78519167947
739.776067259572,1030.7887893139
740.568825292769,1030.79410450979
741.460674468274,1030.79986772608
742.451613511439,1030.80079635244
743.14526803259,1030.80505617414
744.334384686927,1030.8083482322
745.424402314868,1030.81465289351
746.811689216519,1030.82317218869
747.703511624702,1030.82659746842
748.496239444341,1030.83191238027
749.189873808387,1030.83599995276
750.577135597883,1030.84105805384
750.973494409962,1030.84163568311
752.063477249274,1030.84924574066
753.252542924346,1030.85678776569
754.441601803196,1030.86181984722
755.729741252879,1030.8668646172
756.819699173184,1030.8694548928
757.612392255969,1030.87294788313
758.206910086078,1030.87520071284
758.999597883639,1030.88085912103
760.882219299258,1030.88945169041
762.665739664473,1030.89941756947
763.359326789066,1030.90411163897
764.746494102558,1030.90804535249
765.836404790178,1030.9119305919
767.025391756961,1030.91687079705
768.115290508639,1030.92292133779
769.007021605136,1030.92729680482
770.49323160802,1030.9339247054
771.979430997207,1030.9417666585
773.267461882895,1030.94776143534
774.159170903325,1030.95179244314
775.149954222953,1030.9534989362
776.140732826032,1030.95788700099
777.131506712698,1030.963226172
778.518582230721,1030.96974960349
779.50934479856,1030.97413730967
780.500102650456,1030.97653138199
781.391780685146,1030.98514591435
781.986230586209,1030.98895623797
782.877902254784,1030.99298712618
784.562160540974,1030.99912315837
785.651967464644,1031.00395822173
786.939913746184,1031.00674418176
787.831564196395,1031.01275711637
789.218568417067,1031.02118091345
790.209280060014,1031.02539578315
791.199986988506,1031.03177634218
792.487898947663,1031.03889301564
793.577664382737,1031.04321202348
794.172079488633,1031.04702182912
794.964630323381,1031.04748796243
796.450655007294,1031.05497220543
797.540399701709,1031.0578120438
798.828272442165,1031.06439971686
799.719871980954,1031.07447820983
801.007731241676,1031.07613990367
801.899321448642,1031.08397351967
802.592777859315,1031.08701537456
803.781554905124,1031.09142384739
804.871261235712,1031.09842305125
805.762834901375,1031.10063044695
806.654404750082,1031.10534679121
807.843158611045,1031.11106385067
809.130967636758,1031.11740007139
810.121584545618,1031.1212706995
811.211257703372,1031.12749029013
812.102804228419,1031.13264275923
812.796226665061,1031.13594894596
813.588706623009,1031.13953151762
815.173657493465,1031.14937688723
816.065187058205,1031.15184874541
817.05577098816,1031.1552826798
818.541638050533,1031.15662331846
820.621834132214,1031.1730070472
822.206731490206,1031.18119950131
822.999175647562,1031.18261559283
823.98972660536,1031.18838650711
824.881218440531,1031.19310158137
826.168922134362,1031.20004453368
826.961351220758,1031.20457724398
828.050936293303,1031.20950281206
828.744305645391,1031.21107885092
829.833881393829,1031.21539635182
830.824399857102,1031.22238269862
831.616811237372,1031.22440635762
832.31016872304,1031.22754055296
833.69687677278,1031.23536710111
834.687376872481,1031.2398442989
835.677872263912,1031.2441500164
836.668362947209,1031.24940613247
837.559800536836,1031.25187710011
838.55028227506,1031.25479569724
839.540759305548,1031.26100210897
840.630278601818,1031.26765610084
841.422652694162,1031.27045825653
843.007391840839,1031.26531141429
843.898802315305,1031.27519804809
845.0873436838,1031.28783084209
846.473966713971,1031.29105883782
847.563449766036,1031.30056384803
848.851013303652,1031.30655484232
849.643356142717,1031.30952827054
850.237611295411,1031.3129933815
851.228032785026,1031.31669081754
852.515573686116,1031.31886290324
853.803106634414,1031.32804688652
855.189671685129,1031.33404836579
856.378148673839,1031.33715937841
857.170462902092,1031.34427573243
858.061812809441,1031.34708848625
859.44834953471,1031.34839570037
860.735839665471,1031.35765394134
861.726211278767,1031.36817265246
862.419468608879,1031.37043135848
863.211759877787,1031.37418359965
864.103083956515,1031.37872510413
864.895368827647,1031.38359805927
866.380894846543,1031.39021705983
867.668342168527,1031.39715740492
868.856748025585,1031.40148327769
869.847081065911,1031.40647211854
871.134506986791,1031.41358300004
872.025797198897,1031.41561580439
873.016115188865,1031.41722081395
874.204490568946,1031.42266688107
874.996737060093,1031.4235467579
876.482191118936,1031.43323412524
877.67054674799,1031.44308650698
878.858895605729,1031.4510394261
880.245294048552,1031.45582102898
881.136545323829,1031.46381871427
882.126820051855,1031.46707767124
882.820009563963,1031.46916382536
884.503460216509,1031.47813645301
885.592744575086,1031.47974707372
887.078123169473,1031.49223017713
887.870320761532,1031.49899996186
888.761539456423,1031.50397855996
890.345918845878,1031.51209086974
891.435172695786,1031.51684514652
892.722465367625,1031.52110623153
893.61366333336,1031.52469616354
894.702900121392,1031.53108011103
896.089193263107,1031.53152473637
896.980376847091,1031.54088098592
898.168615704227,1031.55116911975
899.257828711781,1031.55755247157
900.545073117074,1031.5656103329
901.634273718691,1031.57304229116
903.119538103379,1031.57914761934
903.614623882199,1031.58043656498
904.703808460769,1031.58630970498
905.892003335212,1031.5909018646
907.080191443977,1031.59549390635
908.2683727873,1031.60181434451
909.357533075631,1031.60690786439
910.149646078543,1031.61099868901
911.139783104172,1031.61520539229
912.228928406573,1031.61968958065
912.922017912294,1031.62428192202
913.615105116284,1031.62792495551
914.704237500798,1031.63318823291
915.793364201742,1031.63679367
916.783474452548,1031.63829310948
917.674569662438,1031.64280066346
918.664670989293,1031.65442889145
919.753777024246,1031.65803278873
921.139903759031,1031.66538582728
922.328005062645,1031.67445157226
923.318084316593,1031.6789960315
923.714114703292,1031.68051564819
924.704187382918,1031.68116325319
925.397235464659,1031.68727779407
926.38730016154,1031.69734385364
927.773382848686,1031.70679532794
929.060451389251,1031.71000504286
930.14950318747,1031.71411373477
931.040541342299,1031.72010588163
932.030579276401,1031.72403820266
932.72360303688,1031.73035523159
933.713632989963,1031.73350774453
934.604655933911,1031.74044720624
935.792680610903,1031.74849544955
936.782696011385,1031.75297217167
937.772706717761,1031.7540586245
938.564711903198,1031.75970550546
939.95071374921,1031.76492069389
940.841710077962,1031.765624191
941.930700427993,1031.77301596412
943.019685099019,1031.77806878736
943.910668333204,1031.78205688962
944.900645246063,1031.78621815191
945.989614429818,1031.78994046876
946.880584992971,1031.79777855293
947.77155175503,1031.80588949459
948.662514716097,1031.81678122342
949.850459418368,1031.8270605131
951.038397363733,1031.83154668577
951.830352240256,1031.83535689151
953.018278924636,1031.84329691624
954.107205783445,1031.84950589278
955.097134365156,1031.85621442413
956.681010337486,1031.85909656852
957.47294381992,1031.86117892207
958.561847455933,1031.86143554135
959.947716601475,1031.87929689098
961.135597122696,1031.88862700677
962.521449193668,1031.89367236447
963.115382981166,1031.89686171603
964.996162168542,1031.9006399278
965.986039150523,1031.91146977466
966.876924424299,1031.91600230459
968.460711086752,1031.92600875033
969.549557452921,1031.92893049035
970.242456731498,1031.93334686059
970.836368569953,1031.93698081357
972.02418718235,1031.9417989721
972.816062505886,1031.94744269954
973.904886175634,1031.95192356848
974.894720951986,1031.95656900882
975.884551039509,1031.95859736623
977.171323143714,1031.96636904012
978.458087324329,1031.97352787926
979.4479005332,1031.97572283512
980.437709053872,1031.98231725259
981.229552494997,1031.98968682892
982.219352577256,1031.99360764232
983.506085675927,1031.99993035824
984.495874976413,1032.00412978968
