Depth[m],Density[kg_m3]
15.812043751123,1023.19956424788
16.2098152887606,1023.20441933368
17.2042407565607,1023.20558322067
17.2042407565607,1023.20558322067
17.3036830380643,1023.20601314074
17.8008937221129,1023.20816272801
17.8008937221129,1023.20816272801
18.5964283085966,1023.2116020222
18.6958699148721,1023.21203193004
18.6958699148721,1023.21203193004
19.1930772228097,1023.21418145614
19.1930772228097,1023.21418145614
19.8891654283159,1023.21719075599
20.0880473386937,1023.21805054808
20.3863698425542,1023.21934022966
20.5852512706587,1023.22020001302
20.5852512706587,1023.22020001302
21.4802153099169,1023.22406899487
21.679095677045,1023.224928759
21.877975851272,1023.22578851964
21.877975851272,1023.22578851964
22.5740549419864,1023.22879765436
23.2701316697243,1023.23180674627
23.2701316697243,1023.23180674627
23.3695710093651,1023.23223661305
23.6678887389507,1023.23352620814
23.7673278857008,1023.23395607143
24.4634005627347,1023.24010120616
24.5628393237102,1023.23739494625
25.1594708769237,1023.25065230357
25.2589093003539,1023.24354010476
25.6566625118744,1023.24212330784
25.8555388283162,1023.24298299859
25.9549769142081,1023.24341284265
26.4521666203821,1023.24869834784
26.6510421653212,1023.24955804279
26.9493551210937,1023.24771123526
27.7448542149144,1023.25114988646
27.8442913846655,1023.25157971393
28.1426026046203,1023.25286919109
28.7392237426992,1023.25858462881
28.8386604302915,1023.25587794057
29.2364066985109,1023.25759720677
29.4352795433329,1023.25845683463
29.4352795433329,1023.25845683463
29.6341521952978,1023.26999486948
29.9324608116406,1023.27128431098
30.7279483338357,1023.27472278323
30.9268197322574,1023.27871846336
31.2251264682992,1023.27687179999
31.6228681080583,1023.26791251051
32.1200440730074,1023.27760303377
32.3189141215129,1023.28159956003
32.5177839771778,1023.28245914141
33.412695941297,1023.27564865818
33.6115647363586,1023.27650821268
33.6115647363586,1023.27650821268
33.7109990615768,1023.27693798861
34.3076040005191,1023.29019521663
34.5064719278396,1023.28037616468
34.6059058191893,1023.28080593276
35.0036409025201,1023.28566207575
35.5008086720418,1023.29535244291
35.7991087552861,1023.29664172984
36.1968415247393,1023.29522345297
36.1968415247393,1023.29081929169
36.3957076202375,1023.29608294807
37.2906026638792,1023.29995063277
37.5889001440989,1023.30123984529
37.6883325411,1023.30166958104
37.9866294428884,1023.30609626047
38.3843579704442,1023.30467770691
38.8815175453552,1023.30368802187
38.8815175453552,1023.30682634205
39.776401743554,1023.3075554284
39.9752643685104,1023.30841484247
39.9752643685104,1023.30841484247
40.4724200874165,1023.31370182781
40.8701437949661,1023.31542066432
40.9695746013581,1023.31271186043
41.466727910353,1023.31799889291
41.864449689999,1023.3197176945
41.9638800144186,1023.32014739272
42.2621706984994,1023.32457435011
42.6598909358632,1023.3262931601
42.7593208747151,1023.33740131082
43.3558994957297,1023.3399795174
43.5547586505105,1023.34083891261
43.5547586505105,1023.34083891261
43.9524763817429,1023.3456943185
44.4496224614276,1023.34784281925
44.64848055595,1023.34870221344
44.9467673362892,1023.34999129817
45.1456249488872,1023.34771394858
45.5433395957812,1023.34943267265
45.8416250749417,1023.35385850523
46.2393383724831,1023.35871331532
46.5376228396396,1023.36000238544
46.7364789101272,1023.36086176116
47.1341904728273,1023.36258050211
47.4324736388662,1023.36073336542
47.5319012645016,1023.36743466043
47.9296112851591,1023.38481932974
48.5261748705086,1023.36859598547
49.122736721121,1023.36803765951
49.3215902858333,1023.36575985477
49.8187233543614,1023.38172285827
50.0175762444745,1023.37817661519
50.4152814464816,1023.37362312596
50.7135598420497,1023.37804854221
50.9124118648413,1023.39271997842
51.1112636948979,1023.37349334321
51.5089667768107,1023.37834917467
52.1055199541956,1023.38406358563
52.6026462770085,1023.38934766941
52.7020713970265,1023.40045377601
53.2986211053339,1023.39676023728
53.3980458880864,1023.39091539161
53.5968953090508,1023.3779565334
54.2928667647656,1023.40419261051
54.2928667647656,1023.38724106891
54.5911395230992,1023.40548148008
55.3865314254773,1023.40891842719
55.4859551964747,1023.40934804165
56.1819202445019,1023.39980536174
56.1819202445019,1023.40294399152
56.679036690659,1023.41763898045
56.679036690659,1023.41136695316
56.877882931892,1023.41536255248
57.2755748362556,1023.42335156791
57.4744204993886,1023.42421079922
57.6732659698238,1023.4282042299
58.3692235988688,1023.42807729692
58.4686459246101,1023.43477469406
58.8663347458462,1023.43649318422
59.164600855962,1023.43778204268
59.4628665325295,1023.44220373841
59.4628665325295,1023.44220373841
59.7611317755525,1023.43722610262
60.2582395505024,1023.44250778983
60.7553461211903,1023.44778878552
61.1530305106838,1023.43697066642
61.1530305106838,1023.45577094928
61.7495556498506,1023.44581800457
61.9483969775578,1023.44354258088
62.3460790549564,1023.42329716824
62.9426007260316,1023.45724006773
63.04202083596,1023.53706664713
63.4397007940096,1023.48938440573
64.0362192861079,1023.46822979733
64.3344778819261,1023.51640377256
64.9309937731196,1023.50649601389
65.4280890246071,1023.49614593326
65.5275079304146,1023.47595040799
65.8257643588597,1023.4978645448
66.4222759153642,1023.50044243595
66.4222759153642,1023.50669341745
66.9193675546691,1023.50259065456
67.0187857380465,1023.53424526933
67.5158759325228,1023.55640672502
68.2118001820661,1023.54694543617
68.4106352485009,1023.53402228599
68.5100527094798,1023.54511525158
68.7088874869615,1023.53973367308
69.8024753198095,1023.53509265311
70.0013088451908,1023.5390752274
70.1007255356464,1023.53638159223
70.1007255356464,1023.52700715162
70.4983918159051,1023.53497607701
70.7966410204613,1023.51621897447
71.4925541456558,1023.54239653761
71.691386033747,1023.53388092041
71.9896335047273,1023.52578791004
72.2878805423232,1023.55520176258
72.4867116599532,1023.55918229204
72.7849579752501,1023.55916829135
72.8843733173768,1023.62979382238
73.2820342043595,1023.56885986049
73.7791092296691,1023.5379326811
73.977938902733,1023.55938362062
74.574426766305,1023.54762655619
74.6738412417073,1023.58603473412
75.4691553115368,1023.55020522606
75.6679833475024,1023.5854094473
76.1650525948185,1023.57507914804
76.1650525948185,1023.58443926964
76.2644662998374,1023.55859938692
76.860947518853,1023.56871935374
77.0597742066814,1023.56149301616
77.5568400836887,1023.57614474904
77.9544919186671,1023.56535885913
78.3521429833197,1023.61881989312
78.4515556291205,1023.59250306349
78.6503807762883,1023.69633473761
79.4456794391957,1023.70595755673
79.5450915554131,1023.7032963453
79.843327615207,1023.69221371536
80.63862165639,1023.70010481956
80.63862165639,1023.69081447964
81.0362675215796,1023.63088945413
81.0362675215796,1023.6863365195
81.8315569412006,1023.70390654426
82.0303788147044,1023.7308650029
82.2292004956499,1023.73172493721
82.4280219840382,1023.73876268072
82.7262538555784,1023.73078467346
83.2233060120422,1023.73602455634
83.6209468707304,1023.71919187493
83.7203569650588,1023.72890149965
83.9191770093042,1023.73594404063
84.117996861002,1023.72269766232
84.8138648256483,1023.69781036785
85.0126838108959,1023.7544009843
85.1120932313166,1023.74246764682
